rank,rerisk,hold,cap,derisk,override_scale,min_median_delta_terminal,min_pass_rate_terminal,worst_median_delta_maxdd,avg_median_delta_terminal,avg_median_delta_sharpe,full_delta_terminal,full_candidate_terminal,full_candidate_sharpe,full_candidate_maxdd
139,0.08,0.42,0.03,0.12,1.1,-0.020559846543804716,0.25,0.007562131246072024,-0.018584191086843393,0.10316896517850416,-1.4354359045368206,14.814887808537495,1.084559486835024,-0.1803674358073225
140,0.08,0.42,0.05,0.12,1.1,-0.020559846543804716,0.25,0.007562131246072024,-0.018584191086843393,0.10316896517850416,-1.4354359045368206,14.814887808537495,1.084559486835024,-0.1803674358073225
141,0.1,0.42,0.03,0.12,1.1,-0.020559846543804716,0.25,0.007562131246072024,-0.018584191086843393,0.10316896517850416,-1.4354359045368206,14.814887808537495,1.084559486835024,-0.1803674358073225
142,0.1,0.42,0.05,0.12,1.1,-0.020559846543804716,0.25,0.007562131246072024,-0.018584191086843393,0.10316896517850416,-1.4354359045368206,14.814887808537495,1.084559486835024,-0.1803674358073225
143,0.12,0.42,0.03,0.12,1.1,-0.020559846543804716,0.25,0.007562131246072024,-0.018584191086843393,0.10316896517850416,-1.4354359045368206,14.814887808537495,1.084559486835024,-0.1803674358073225
144,0.12,0.42,0.05,0.12,1.1,-0.020559846543804716,0.25,0.007562131246072024,-0.018584191086843393,0.10316896517850416,-1.4354359045368206,14.814887808537495,1.084559486835024,-0.1803674358073225
145,0.08,0.48,0.03,0.1,1.3,-0.022011056468146606,0.5,0.005816548563497725,-0.019978678593072063,0.06837060809242024,-2.2838338543086554,13.96648985876566,1.0608331224684562,-0.1839504007527889
146,0.08,0.48,0.05,0.1,1.3,-0.022011056468146606,0.5,0.005816548563497725,-0.019978678593072063,0.06837060809242024,-2.2838338543086554,13.96648985876566,1.0608331224684562,-0.1839504007527889
147,0.1,0.48,0.03,0.1,1.3,-0.022011056468146606,0.5,0.005816548563497725,-0.019978678593072063,0.06837060809242024,-2.2838338543086554,13.96648985876566,1.0608331224684562,-0.1839504007527889
148,0.1,0.48,0.05,0.1,1.3,-0.022011056468146606,0.5,0.005816548563497725,-0.019978678593072063,0.06837060809242024,-2.2838338543086554,13.96648985876566,1.0608331224684562,-0.1839504007527889
149,0.12,0.48,0.03,0.1,1.3,-0.022011056468146606,0.5,0.005816548563497725,-0.019978678593072063,0.06837060809242024,-2.2838338543086554,13.96648985876566,1.0608331224684562,-0.1839504007527889
150,0.12,0.48,0.05,0.1,1.3,-0.022011056468146606,0.5,0.005816548563497725,-0.019978678593072063,0.06837060809242024,-2.2838338543086554,13.96648985876566,1.0608331224684562,-0.1839504007527889
151,0.08,0.45,0.03,0.1,1.3,-0.023875923459766857,0.5,0.006869238421524204,-0.021767043205041525,0.07002306390421115,-2.3944239021603,13.855899810914016,1.0609213977342207,-0.1839504007527899
152,0.08,0.45,0.05,0.1,1.3,-0.023875923459766857,0.5,0.006869238421524204,-0.021767043205041525,0.07002306390421115,-2.3944239021603,13.855899810914016,1.0609213977342207,-0.1839504007527899
153,0.1,0.45,0.03,0.1,1.3,-0.023875923459766857,0.5,0.006869238421524204,-0.021767043205041525,0.07002306390421115,-2.3944239021603,13.855899810914016,1.0609213977342207,-0.1839504007527899
154,0.1,0.45,0.05,0.1,1.3,-0.023875923459766857,0.5,0.006869238421524204,-0.021767043205041525,0.07002306390421115,-2.3944239021603,13.855899810914016,1.0609213977342207,-0.1839504007527899
155,0.12,0.45,0.03,0.1,1.3,-0.023875923459766857,0.5,0.006869238421524204,-0.021767043205041525,0.07002306390421115,-2.3944239021603,13.855899810914016,1.0609213977342207,-0.1839504007527899
156,0.12,0.45,0.05,0.1,1.3,-0.023875923459766857,0.5,0.006869238421524204,-0.021767043205041525,0.07002306390421115,-2.3944239021603,13.855899810914016,1.0609213977342207,-0.1839504007527899
157,0.08,0.42,0.03,0.1,1.3,-0.02579149797343938,0.5,0.007923304710147239,-0.023629399372363136,0.07089279141481097,-2.506676224032301,13.743647489042015,1.0607449932896775,-0.18395040075279
158,0.08,0.42,0.05,0.1,1.3,-0.02579149797343938,0.5,0.007923304710147239,-0.023629399372363136,0.07089279141481097,-2.506676224032301,13.743647489042015,1.0607449932896775,-0.18395040075279
159,0.1,0.42,0.03,0.1,1.3,-0.02579149797343938,0.5,0.007923304710147239,-0.023629399372363136,0.07089279141481097,-2.506676224032301,13.743647489042015,1.0607449932896775,-0.18395040075279
160,0.1,0.42,0.05,0.1,1.3,-0.02579149797343938,0.5,0.007923304710147239,-0.023629399372363136,0.07089279141481097,-2.506676224032301,13.743647489042015,1.0607449932896775,-0.18395040075279
161,0.12,0.42,0.03,0.1,1.3,-0.02579149797343938,0.5,0.007923304710147239,-0.023629399372363136,0.07089279141481097,-2.506676224032301,13.743647489042015,1.0607449932896775,-0.18395040075279
162,0.12,0.42,0.05,0.1,1.3,-0.02579149797343938,0.5,0.007923304710147239,-0.023629399372363136,0.07089279141481097,-2.506676224032301,13.743647489042015,1.0607449932896775,-0.18395040075279
163,0.08,0.48,0.03,0.1,1.25,-0.02821759489893727,0.25,0.00656183481050443,-0.02606078231371728,0.06505239881594332,-2.6439803257438506,13.606343387330465,1.0634688044742127,-0.1809222439953433
164,0.08,0.48,0.05,0.1,1.25,-0.02821759489893727,0.25,0.00656183481050443,-0.02606078231371728,0.06505239881594332,-2.6439803257438506,13.606343387330465,1.0634688044742127,-0.1809222439953433
165,0.1,0.48,0.03,0.1,1.25,-0.02821759489893727,0.25,0.00656183481050443,-0.02606078231371728,0.06505239881594332,-2.6439803257438506,13.606343387330465,1.0634688044742127,-0.1809222439953433
166,0.1,0.48,0.05,0.1,1.25,-0.02821759489893727,0.25,0.00656183481050443,-0.02606078231371728,0.06505239881594332,-2.6439803257438506,13.606343387330465,1.0634688044742127,-0.1809222439953433
167,0.12,0.48,0.03,0.1,1.25,-0.02821759489893727,0.25,0.00656183481050443,-0.02606078231371728,0.06505239881594332,-2.6439803257438506,13.606343387330465,1.0634688044742127,-0.1809222439953433
168,0.12,0.48,0.05,0.1,1.25,-0.02821759489893727,0.25,0.00656183481050443,-0.02606078231371728,0.06505239881594332,-2.6439803257438506,13.606343387330465,1.0634688044742127,-0.1809222439953433
169,0.08,0.45,0.03,0.1,1.25,-0.03007535937317951,0.25,0.007614626050833295,-0.027842471652612,0.06680523613927891,-2.7517110809193586,13.498612632154957,1.06361636282071,-0.18092224399534274
170,0.08,0.45,0.05,0.1,1.25,-0.03007535937317951,0.25,0.007614626050833295,-0.027842471652612,0.06680523613927891,-2.7517110809193586,13.498612632154957,1.06361636282071,-0.18092224399534274
171,0.1,0.45,0.03,0.1,1.25,-0.03007535937317951,0.25,0.007614626050833295,-0.027842471652612,0.06680523613927891,-2.7517110809193586,13.498612632154957,1.06361636282071,-0.18092224399534274
172,0.1,0.45,0.05,0.1,1.25,-0.03007535937317951,0.25,0.007614626050833295,-0.027842471652612,0.06680523613927891,-2.7517110809193586,13.498612632154957,1.06361636282071,-0.18092224399534274
173,0.12,0.45,0.03,0.1,1.25,-0.03007535937317951,0.25,0.007614626050833295,-0.027842471652612,0.06680523613927891,-2.7517110809193586,13.498612632154957,1.06361636282071,-0.18092224399534274
174,0.12,0.45,0.05,0.1,1.25,-0.03007535937317951,0.25,0.007614626050833295,-0.027842471652612,0.06680523613927891,-2.7517110809193586,13.498612632154957,1.06361636282071,-0.18092224399534274
175,0.08,0.42,0.03,0.1,1.25,-0.031983609675163005,0.0,0.008668793851731527,-0.02969783521042696,0.06776599185442378,-2.8610613567813257,13.38926235629299,1.0634933372521826,-0.18092224399534318
176,0.08,0.42,0.05,0.1,1.25,-0.031983609675163005,0.0,0.008668793851731527,-0.02969783521042696,0.06776599185442378,-2.8610613567813257,13.38926235629299,1.0634933372521826,-0.18092224399534318
177,0.1,0.42,0.03,0.1,1.25,-0.031983609675163005,0.0,0.008668793851731527,-0.02969783521042696,0.06776599185442378,-2.8610613567813257,13.38926235629299,1.0634933372521826,-0.18092224399534318
178,0.1,0.42,0.05,0.1,1.25,-0.031983609675163005,0.0,0.008668793851731527,-0.02969783521042696,0.06776599185442378,-2.8610613567813257,13.38926235629299,1.0634933372521826,-0.18092224399534318
179,0.12,0.42,0.03,0.1,1.25,-0.031983609675163005,0.0,0.008668793851731527,-0.02969783521042696,0.06776599185442378,-2.8610613567813257,13.38926235629299,1.0634933372521826,-0.18092224399534318
180,0.12,0.42,0.05,0.1,1.25,-0.031983609675163005,0.0,0.008668793851731527,-0.02969783521042696,0.06776599185442378,-2.8610613567813257,13.38926235629299,1.0634933372521826,-0.18092224399534318
181,0.08,0.48,0.03,0.1,1.2,-0.03447754185613783,0.0,0.007298846241256429,-0.0322345085127107,0.06098572795030771,-3.0033815819401184,13.246942131134197,1.0655712390673704,-0.17790201865296418
182,0.08,0.48,0.05,0.1,1.2,-0.03447754185613783,0.0,0.007298846241256429,-0.0322345085127107,0.06098572795030771,-3.0033815819401184,13.246942131134197,1.0655712390673704,-0.17790201865296418
183,0.1,0.48,0.03,0.1,1.2,-0.03447754185613783,0.0,0.007298846241256429,-0.0322345085127107,0.06098572795030771,-3.0033815819401184,13.246942131134197,1.0655712390673704,-0.17790201865296418
184,0.1,0.48,0.05,0.1,1.2,-0.03447754185613783,0.0,0.007298846241256429,-0.0322345085127107,0.06098572795030771,-3.0033815819401184,13.246942131134197,1.0655712390673704,-0.17790201865296418
185,0.12,0.48,0.03,0.1,1.2,-0.03447754185613783,0.0,0.007298846241256429,-0.0322345085127107,0.06098572795030771,-3.0033815819401184,13.246942131134197,1.0655712390673704,-0.17790201865296418
186,0.12,0.48,0.05,0.1,1.2,-0.03447754185613783,0.0,0.007298846241256429,-0.0322345085127107,0.06098572795030771,-3.0033815819401184,13.246942131134197,1.0655712390673704,-0.17790201865296418
187,0.08,0.45,0.03,0.1,1.2,-0.03632812965130228,0.0,0.008351734249262055,-0.034009405994494146,0.06283410550001406,-3.1082593446484736,13.142064368425842,1.0657781197678302,-0.1779020186529644
188,0.08,0.45,0.05,0.1,1.2,-0.03632812965130228,0.0,0.008351734249262055,-0.034009405994494146,0.06283410550001406,-3.1082593446484736,13.142064368425842,1.0657781197678302,-0.1779020186529644
189,0.1,0.45,0.03,0.1,1.2,-0.03632812965130228,0.0,0.008351734249262055,-0.034009405994494146,0.06283410550001406,-3.1082593446484736,13.142064368425842,1.0657781197678302,-0.1779020186529644
190,0.1,0.45,0.05,0.1,1.2,-0.03632812965130228,0.0,0.008351734249262055,-0.034009405994494146,0.06283410550001406,-3.1082593446484736,13.142064368425842,1.0657781197678302,-0.1779020186529644
191,0.12,0.45,0.03,0.1,1.2,-0.03632812965130228,0.0,0.008351734249262055,-0.034009405994494146,0.06283410550001406,-3.1082593446484736,13.142064368425842,1.0657781197678302,-0.1779020186529644
192,0.12,0.45,0.05,0.1,1.2,-0.03632812965130228,0.0,0.008351734249262055,-0.034009405994494146,0.06283410550001406,-3.1082593446484736,13.142064368425842,1.0657781197678302,-0.1779020186529644
193,0.08,0.42,0.03,0.1,1.2,-0.03822897973589212,0.0,0.009405998941798333,-0.03585765503407151,0.06388145542706164,-3.2147139575524886,13.035609755521827,1.0657085729777185,-0.1779020186529644
194,0.08,0.42,0.05,0.1,1.2,-0.03822897973589212,0.0,0.009405998941798333,-0.03585765503407151,0.06388145542706164,-3.2147139575524886,13.035609755521827,1.0657085729777185,-0.1779020186529644
195,0.1,0.42,0.03,0.1,1.2,-0.03822897973589212,0.0,0.009405998941798333,-0.03585765503407151,0.06388145542706164,-3.2147139575524886,13.035609755521827,1.0657085729777185,-0.1779020186529644
196,0.1,0.42,0.05,0.1,1.2,-0.03822897973589212,0.0,0.009405998941798333,-0.03585765503407151,0.06388145542706164,-3.2147139575524886,13.035609755521827,1.0657085729777185,-0.1779020186529644
197,0.12,0.42,0.03,0.1,1.2,-0.03822897973589212,0.0,0.009405998941798333,-0.03585765503407151,0.06388145542706164,-3.2147139575524886,13.035609755521827,1.0657085729777185,-0.1779020186529644
198,0.12,0.42,0.05,0.1,1.2,-0.03822897973589212,0.0,0.009405998941798333,-0.03585765503407151,0.06388145542706164,-3.2147139575524886,13.035609755521827,1.0657085729777185,-0.1779020186529644
199,0.08,0.48,0.03,0.1,1.1,-0.0469262038779622,0.0,0.008773925905333935,-0.04451244730132409,0.05149119674775199,-3.696052369286779,12.554271343787537,1.0687596565550352,-0.17184023736532106
200,0.08,0.48,0.05,0.1,1.1,-0.0469262038779622,0.0,0.008773925905333935,-0.04451244730132409,0.05149119674775199,-3.696052369286779,12.554271343787537,1.0687596565550352,-0.17184023736532106
201,0.1,0.48,0.03,0.1,1.1,-0.0469262038779622,0.0,0.008773925905333935,-0.04451244730132409,0.05149119674775199,-3.696052369286779,12.554271343787537,1.0687596565550352,-0.17184023736532106
202,0.1,0.48,0.05,0.1,1.1,-0.0469262038779622,0.0,0.008773925905333935,-0.04451244730132409,0.05149119674775199,-3.696052369286779,12.554271343787537,1.0687596565550352,-0.17184023736532106
203,0.12,0.48,0.03,0.1,1.1,-0.0469262038779622,0.0,0.008773925905333935,-0.04451244730132409,0.05149119674775199,-3.696052369286779,12.554271343787537,1.0687596565550352,-0.17184023736532106
204,0.12,0.48,0.05,0.1,1.1,-0.0469262038779622,0.0,0.008773925905333935,-0.04451244730132409,0.05149119674775199,-3.696052369286779,12.554271343787537,1.0687596565550352,-0.17184023736532106
205,0.08,0.45,0.03,0.1,1.1,-0.048762509217188055,0.0,0.009827006157795415,-0.046273826932430207,0.05352147503741056,-3.795432204578633,12.454891508495683,1.0690863758085685,-0.1718402373653205
206,0.08,0.45,0.05,0.1,1.1,-0.048762509217188055,0.0,0.009827006157795415,-0.046273826932430207,0.05352147503741056,-3.795432204578633,12.454891508495683,1.0690863758085685,-0.1718402373653205
207,0.1,0.45,0.03,0.1,1.1,-0.048762509217188055,0.0,0.009827006157795415,-0.046273826932430207,0.05352147503741056,-3.795432204578633,12.454891508495683,1.0690863758085685,-0.1718402373653205
208,0.1,0.45,0.05,0.1,1.1,-0.048762509217188055,0.0,0.009827006157795415,-0.046273826932430207,0.05352147503741056,-3.795432204578633,12.454891508495683,1.0690863758085685,-0.1718402373653205
209,0.12,0.45,0.03,0.1,1.1,-0.048762509217188055,0.0,0.009827006157795415,-0.046273826932430207,0.05352147503741056,-3.795432204578633,12.454891508495683,1.0690863758085685,-0.1718402373653205
210,0.12,0.45,0.05,0.1,1.1,-0.048762509217188055,0.0,0.009827006157795415,-0.046273826932430207,0.05352147503741056,-3.795432204578633,12.454891508495683,1.0690863758085685,-0.1718402373653205
211,0.08,0.42,0.03,0.1,1.1,-0.05064863236603023,0.0,0.010881463341013364,-0.04810791649177759,0.054733889110397116,-3.896306642544843,12.354017070529473,1.0691251344741053,-0.17184023736532006
212,0.08,0.42,0.05,0.1,1.1,-0.05064863236603023,0.0,0.010881463341013364,-0.04810791649177759,0.054733889110397116,-3.896306642544843,12.354017070529473,1.0691251344741053,-0.17184023736532006
213,0.1,0.42,0.03,0.1,1.1,-0.05064863236603023,0.0,0.010881463341013364,-0.04810791649177759,0.054733889110397116,-3.896306642544843,12.354017070529473,1.0691251344741053,-0.17184023736532006
214,0.1,0.42,0.05,0.1,1.1,-0.05064863236603023,0.0,0.010881463341013364,-0.04810791649177759,0.054733889110397116,-3.896306642544843,12.354017070529473,1.0691251344741053,-0.17184023736532006
215,0.12,0.42,0.03,0.1,1.1,-0.05064863236603023,0.0,0.010881463341013364,-0.04810791649177759,0.054733889110397116,-3.896306642544843,12.354017070529473,1.0691251344741053,-0.17184023736532006
216,0.12,0.42,0.05,0.1,1.1,-0.05064863236603023,0.0,0.010881463341013364,-0.04810791649177759,0.054733889110397116,-3.896306642544843,12.354017070529473,1.0691251344741053,-0.17184023736532006
