rank,stress_cap,derisk_cap,panic_cap,overall_scale,risk_on_scale,derisk_scale,panic_scale,min_median_terminal,min_pass_rate_terminal,avg_full_terminal,avg_full_sharpe,worst_fold_maxdd,worst_stress_maxdd,full_candidate_maxdd,fold_margin,stress_margin,full_margin,min_margin,wealth_dd_ratio
513,0.15,0.34,0.09,1.01,1.0,1.01,0.87,1.642678181606977,1.0,25.33698871948426,1.0321457964541954,-0.10323647091546118,-0.23764777381059043,-0.2692192866135935,0.11676352908453883,0.02835222618940958,0.0017807133864065072,0.0017807133864065072,94.11282912969779
514,0.15,0.36,0.07,1.01,1.06,0.99,0.83,1.6376965243688524,1.0,25.298781997550883,1.0236049693491833,-0.10326269653748543,-0.2372384369510676,-0.2659462221618307,0.11673730346251457,0.028761563048932404,0.005053777838169293,0.005053777838169293,95.1274351329433
515,0.15,0.36,0.07,1.01,1.06,0.99,0.85,1.6376965243688524,1.0,25.298781997550883,1.0236049693491833,-0.10326269653748543,-0.2372384369510676,-0.2659462221618307,0.11673730346251457,0.028761563048932404,0.005053777838169293,0.005053777838169293,95.1274351329433
516,0.15,0.36,0.07,1.01,1.06,0.99,0.87,1.6376965243688524,1.0,25.298781997550883,1.0236049693491833,-0.10326269653748543,-0.2372384369510676,-0.2659462221618307,0.11673730346251457,0.028761563048932404,0.005053777838169293,0.005053777838169293,95.1274351329433
517,0.15,0.36,0.08,1.01,1.06,0.99,0.83,1.6376965243688524,1.0,25.298781997550883,1.0236049693491833,-0.10326269653748543,-0.2372384369510676,-0.2659462221618307,0.11673730346251457,0.028761563048932404,0.005053777838169293,0.005053777838169293,95.1274351329433
518,0.15,0.36,0.08,1.01,1.06,0.99,0.85,1.6376965243688524,1.0,25.298781997550883,1.0236049693491833,-0.10326269653748543,-0.2372384369510676,-0.2659462221618307,0.11673730346251457,0.028761563048932404,0.005053777838169293,0.005053777838169293,95.1274351329433
519,0.15,0.36,0.08,1.01,1.06,0.99,0.87,1.6376965243688524,1.0,25.298781997550883,1.0236049693491833,-0.10326269653748543,-0.2372384369510676,-0.2659462221618307,0.11673730346251457,0.028761563048932404,0.005053777838169293,0.005053777838169293,95.1274351329433
520,0.15,0.36,0.09,1.01,1.06,0.99,0.83,1.6376965243688524,1.0,25.298781997550883,1.0236049693491833,-0.10326269653748543,-0.2372384369510676,-0.2659462221618307,0.11673730346251457,0.028761563048932404,0.005053777838169293,0.005053777838169293,95.1274351329433
521,0.15,0.36,0.09,1.01,1.06,0.99,0.85,1.6376965243688524,1.0,25.298781997550883,1.0236049693491833,-0.10326269653748543,-0.2372384369510676,-0.2659462221618307,0.11673730346251457,0.028761563048932404,0.005053777838169293,0.005053777838169293,95.1274351329433
522,0.15,0.36,0.09,1.01,1.06,0.99,0.87,1.6376965243688524,1.0,25.298781997550883,1.0236049693491833,-0.10326269653748543,-0.2372384369510676,-0.2659462221618307,0.11673730346251457,0.028761563048932404,0.005053777838169293,0.005053777838169293,95.1274351329433
523,0.15,0.36,0.07,0.99,1.02,1.0,0.83,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
524,0.15,0.36,0.07,0.99,1.02,1.0,0.85,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
525,0.15,0.36,0.07,0.99,1.02,1.0,0.87,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
526,0.15,0.36,0.08,0.99,1.02,1.0,0.83,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
527,0.15,0.36,0.08,0.99,1.02,1.0,0.85,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
528,0.15,0.36,0.08,0.99,1.02,1.0,0.87,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
529,0.15,0.36,0.09,0.99,1.02,1.0,0.83,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
530,0.15,0.36,0.09,0.99,1.02,1.0,0.85,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
531,0.15,0.36,0.09,0.99,1.02,1.0,0.87,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
532,0.16,0.36,0.07,1.0,1.04,0.99,0.83,1.6417952850788908,1.0,25.290151800820446,1.0249600856355854,-0.10965441965768152,-0.25181465765013944,-0.2668126773970019,0.11034558034231848,0.014185342349860575,0.004187322602998145,0.004187322602998145,94.78617001091803
533,0.16,0.36,0.07,1.0,1.04,0.99,0.85,1.6417952850788908,1.0,25.290151800820446,1.0249600856355854,-0.10965441965768152,-0.25181465765013944,-0.2668126773970019,0.11034558034231848,0.014185342349860575,0.004187322602998145,0.004187322602998145,94.78617001091803
534,0.16,0.36,0.07,1.0,1.04,0.99,0.87,1.6417952850788908,1.0,25.290151800820446,1.0249600856355854,-0.10965441965768152,-0.25181465765013944,-0.2668126773970019,0.11034558034231848,0.014185342349860575,0.004187322602998145,0.004187322602998145,94.78617001091803
535,0.16,0.36,0.08,1.0,1.04,0.99,0.83,1.6417952850788908,1.0,25.290151800820446,1.0249600856355854,-0.10965441965768152,-0.25181465765013944,-0.2668126773970019,0.11034558034231848,0.014185342349860575,0.004187322602998145,0.004187322602998145,94.78617001091803
536,0.16,0.36,0.08,1.0,1.04,0.99,0.85,1.6417952850788908,1.0,25.290151800820446,1.0249600856355854,-0.10965441965768152,-0.25181465765013944,-0.2668126773970019,0.11034558034231848,0.014185342349860575,0.004187322602998145,0.004187322602998145,94.78617001091803
537,0.16,0.36,0.08,1.0,1.04,0.99,0.87,1.6417952850788908,1.0,25.290151800820446,1.0249600856355854,-0.10965441965768152,-0.25181465765013944,-0.2668126773970019,0.11034558034231848,0.014185342349860575,0.004187322602998145,0.004187322602998145,94.78617001091803
538,0.16,0.36,0.09,1.0,1.04,0.99,0.83,1.6417952850788908,1.0,25.290151800820446,1.0249600856355854,-0.10965441965768152,-0.25181465765013944,-0.2668126773970019,0.11034558034231848,0.014185342349860575,0.004187322602998145,0.004187322602998145,94.78617001091803
539,0.16,0.36,0.09,1.0,1.04,0.99,0.85,1.6417952850788908,1.0,25.290151800820446,1.0249600856355854,-0.10965441965768152,-0.25181465765013944,-0.2668126773970019,0.11034558034231848,0.014185342349860575,0.004187322602998145,0.004187322602998145,94.78617001091803
540,0.16,0.36,0.09,1.0,1.04,0.99,0.87,1.6417952850788908,1.0,25.290151800820446,1.0249600856355854,-0.10965441965768152,-0.25181465765013944,-0.2668126773970019,0.11034558034231848,0.014185342349860575,0.004187322602998145,0.004187322602998145,94.78617001091803
541,0.16,0.34,0.07,1.01,1.04,1.01,0.83,1.642817184790434,1.0,25.279834017468687,1.0212085636887778,-0.10965888961395254,-0.25174574140077766,-0.2692192866135935,0.11034111038604746,0.014254258599222358,0.0017807133864065072,0.0017807133864065072,93.90053118204887
542,0.16,0.34,0.07,1.01,1.04,1.01,0.85,1.642817184790434,1.0,25.279834017468687,1.0212085636887778,-0.10965888961395254,-0.25174574140077766,-0.2692192866135935,0.11034111038604746,0.014254258599222358,0.0017807133864065072,0.0017807133864065072,93.90053118204887
543,0.16,0.34,0.07,1.01,1.04,1.01,0.87,1.642817184790434,1.0,25.279834017468687,1.0212085636887778,-0.10965888961395254,-0.25174574140077766,-0.2692192866135935,0.11034111038604746,0.014254258599222358,0.0017807133864065072,0.0017807133864065072,93.90053118204887
544,0.16,0.34,0.08,1.01,1.04,1.01,0.83,1.642817184790434,1.0,25.279834017468687,1.0212085636887778,-0.10965888961395254,-0.25174574140077766,-0.2692192866135935,0.11034111038604746,0.014254258599222358,0.0017807133864065072,0.0017807133864065072,93.90053118204887
545,0.16,0.34,0.08,1.01,1.04,1.01,0.85,1.642817184790434,1.0,25.279834017468687,1.0212085636887778,-0.10965888961395254,-0.25174574140077766,-0.2692192866135935,0.11034111038604746,0.014254258599222358,0.0017807133864065072,0.0017807133864065072,93.90053118204887
546,0.16,0.34,0.08,1.01,1.04,1.01,0.87,1.642817184790434,1.0,25.279834017468687,1.0212085636887778,-0.10965888961395254,-0.25174574140077766,-0.2692192866135935,0.11034111038604746,0.014254258599222358,0.0017807133864065072,0.0017807133864065072,93.90053118204887
547,0.16,0.34,0.09,1.01,1.04,1.01,0.83,1.642817184790434,1.0,25.279834017468687,1.0212085636887778,-0.10965888961395254,-0.25174574140077766,-0.2692192866135935,0.11034111038604746,0.014254258599222358,0.0017807133864065072,0.0017807133864065072,93.90053118204887
548,0.16,0.34,0.09,1.01,1.04,1.01,0.85,1.642817184790434,1.0,25.279834017468687,1.0212085636887778,-0.10965888961395254,-0.25174574140077766,-0.2692192866135935,0.11034111038604746,0.014254258599222358,0.0017807133864065072,0.0017807133864065072,93.90053118204887
549,0.16,0.34,0.09,1.01,1.04,1.01,0.87,1.642817184790434,1.0,25.279834017468687,1.0212085636887778,-0.10965888961395254,-0.25174574140077766,-0.2692192866135935,0.11034111038604746,0.014254258599222358,0.0017807133864065072,0.0017807133864065072,93.90053118204887
550,0.15,0.36,0.07,1.0,1.02,0.99,0.83,1.6396340419106128,1.0,25.24614150090352,1.0322114345543756,-0.10324079857586088,-0.23758017684056676,-0.2643375547093034,0.11675920142413912,0.028419823159433255,0.006662445290696595,0.006662445290696595,95.50720679347714
551,0.15,0.36,0.07,1.0,1.02,0.99,0.85,1.6396340419106128,1.0,25.24614150090352,1.0322114345543756,-0.10324079857586088,-0.23758017684056676,-0.2643375547093034,0.11675920142413912,0.028419823159433255,0.006662445290696595,0.006662445290696595,95.50720679347714
552,0.15,0.36,0.07,1.0,1.02,0.99,0.87,1.6396340419106128,1.0,25.24614150090352,1.0322114345543756,-0.10324079857586088,-0.23758017684056676,-0.2643375547093034,0.11675920142413912,0.028419823159433255,0.006662445290696595,0.006662445290696595,95.50720679347714
553,0.15,0.36,0.08,1.0,1.02,0.99,0.83,1.6396340419106128,1.0,25.24614150090352,1.0322114345543756,-0.10324079857586088,-0.23758017684056676,-0.2643375547093034,0.11675920142413912,0.028419823159433255,0.006662445290696595,0.006662445290696595,95.50720679347714
554,0.15,0.36,0.08,1.0,1.02,0.99,0.85,1.6396340419106128,1.0,25.24614150090352,1.0322114345543756,-0.10324079857586088,-0.23758017684056676,-0.2643375547093034,0.11675920142413912,0.028419823159433255,0.006662445290696595,0.006662445290696595,95.50720679347714
555,0.15,0.36,0.08,1.0,1.02,0.99,0.87,1.6396340419106128,1.0,25.24614150090352,1.0322114345543756,-0.10324079857586088,-0.23758017684056676,-0.2643375547093034,0.11675920142413912,0.028419823159433255,0.006662445290696595,0.006662445290696595,95.50720679347714
556,0.15,0.36,0.09,1.0,1.02,0.99,0.83,1.6396340419106128,1.0,25.24614150090352,1.0322114345543756,-0.10324079857586088,-0.23758017684056676,-0.2643375547093034,0.11675920142413912,0.028419823159433255,0.006662445290696595,0.006662445290696595,95.50720679347714
557,0.15,0.36,0.09,1.0,1.02,0.99,0.85,1.6396340419106128,1.0,25.24614150090352,1.0322114345543756,-0.10324079857586088,-0.23758017684056676,-0.2643375547093034,0.11675920142413912,0.028419823159433255,0.006662445290696595,0.006662445290696595,95.50720679347714
558,0.15,0.36,0.09,1.0,1.02,0.99,0.87,1.6396340419106128,1.0,25.24614150090352,1.0322114345543756,-0.10324079857586088,-0.23758017684056676,-0.2643375547093034,0.11675920142413912,0.028419823159433255,0.006662445290696595,0.006662445290696595,95.50720679347714
559,0.16,0.36,0.07,0.99,1.06,1.0,0.83,1.640850688076473,1.0,25.243563854828878,1.023231719886288,-0.10965845981046518,-0.25175236705825255,-0.26686477496664973,0.11034154018953482,0.014247632941747468,0.004135225033350287,0.004135225033350287,94.59309066917349
560,0.16,0.36,0.07,0.99,1.06,1.0,0.85,1.640850688076473,1.0,25.243563854828878,1.023231719886288,-0.10965845981046518,-0.25175236705825255,-0.26686477496664973,0.11034154018953482,0.014247632941747468,0.004135225033350287,0.004135225033350287,94.59309066917349
561,0.16,0.36,0.07,0.99,1.06,1.0,0.87,1.640850688076473,1.0,25.243563854828878,1.023231719886288,-0.10965845981046518,-0.25175236705825255,-0.26686477496664973,0.11034154018953482,0.014247632941747468,0.004135225033350287,0.004135225033350287,94.59309066917349
562,0.16,0.36,0.08,0.99,1.06,1.0,0.83,1.640850688076473,1.0,25.243563854828878,1.023231719886288,-0.10965845981046518,-0.25175236705825255,-0.26686477496664973,0.11034154018953482,0.014247632941747468,0.004135225033350287,0.004135225033350287,94.59309066917349
563,0.16,0.36,0.08,0.99,1.06,1.0,0.85,1.640850688076473,1.0,25.243563854828878,1.023231719886288,-0.10965845981046518,-0.25175236705825255,-0.26686477496664973,0.11034154018953482,0.014247632941747468,0.004135225033350287,0.004135225033350287,94.59309066917349
564,0.16,0.36,0.08,0.99,1.06,1.0,0.87,1.640850688076473,1.0,25.243563854828878,1.023231719886288,-0.10965845981046518,-0.25175236705825255,-0.26686477496664973,0.11034154018953482,0.014247632941747468,0.004135225033350287,0.004135225033350287,94.59309066917349
565,0.16,0.36,0.09,0.99,1.06,1.0,0.83,1.640850688076473,1.0,25.243563854828878,1.023231719886288,-0.10965845981046518,-0.25175236705825255,-0.26686477496664973,0.11034154018953482,0.014247632941747468,0.004135225033350287,0.004135225033350287,94.59309066917349
566,0.16,0.36,0.09,0.99,1.06,1.0,0.85,1.640850688076473,1.0,25.243563854828878,1.023231719886288,-0.10965845981046518,-0.25175236705825255,-0.26686477496664973,0.11034154018953482,0.014247632941747468,0.004135225033350287,0.004135225033350287,94.59309066917349
567,0.16,0.36,0.09,0.99,1.06,1.0,0.87,1.640850688076473,1.0,25.243563854828878,1.023231719886288,-0.10965845981046518,-0.25175236705825255,-0.26686477496664973,0.11034154018953482,0.014247632941747468,0.004135225033350287,0.004135225033350287,94.59309066917349
568,0.15,0.34,0.07,1.01,1.02,1.01,0.83,1.6406514113988204,1.0,25.23705910456057,1.0284376847759733,-0.10324521278946908,-0.23751124813491542,-0.2692192866135935,0.11675478721053092,0.028488751865084594,0.0017807133864065072,0.0017807133864065072,93.74164615770248
569,0.15,0.34,0.07,1.01,1.02,1.01,0.85,1.6406514113988204,1.0,25.23705910456057,1.0284376847759733,-0.10324521278946908,-0.23751124813491542,-0.2692192866135935,0.11675478721053092,0.028488751865084594,0.0017807133864065072,0.0017807133864065072,93.74164615770248
570,0.15,0.34,0.07,1.01,1.02,1.01,0.87,1.6406514113988204,1.0,25.23705910456057,1.0284376847759733,-0.10324521278946908,-0.23751124813491542,-0.2692192866135935,0.11675478721053092,0.028488751865084594,0.0017807133864065072,0.0017807133864065072,93.74164615770248
571,0.15,0.34,0.08,1.01,1.02,1.01,0.83,1.6406514113988204,1.0,25.23705910456057,1.0284376847759733,-0.10324521278946908,-0.23751124813491542,-0.2692192866135935,0.11675478721053092,0.028488751865084594,0.0017807133864065072,0.0017807133864065072,93.74164615770248
572,0.15,0.34,0.08,1.01,1.02,1.01,0.85,1.6406514113988204,1.0,25.23705910456057,1.0284376847759733,-0.10324521278946908,-0.23751124813491542,-0.2692192866135935,0.11675478721053092,0.028488751865084594,0.0017807133864065072,0.0017807133864065072,93.74164615770248
573,0.15,0.34,0.08,1.01,1.02,1.01,0.87,1.6406514113988204,1.0,25.23705910456057,1.0284376847759733,-0.10324521278946908,-0.23751124813491542,-0.2692192866135935,0.11675478721053092,0.028488751865084594,0.0017807133864065072,0.0017807133864065072,93.74164615770248
574,0.15,0.34,0.09,1.01,1.02,1.01,0.83,1.6406514113988204,1.0,25.23705910456057,1.0284376847759733,-0.10324521278946908,-0.23751124813491542,-0.2692192866135935,0.11675478721053092,0.028488751865084594,0.0017807133864065072,0.0017807133864065072,93.74164615770248
575,0.15,0.34,0.09,1.01,1.02,1.01,0.85,1.6406514113988204,1.0,25.23705910456057,1.0284376847759733,-0.10324521278946908,-0.23751124813491542,-0.2692192866135935,0.11675478721053092,0.028488751865084594,0.0017807133864065072,0.0017807133864065072,93.74164615770248
576,0.15,0.34,0.09,1.01,1.02,1.01,0.87,1.6406514113988204,1.0,25.23705910456057,1.0284376847759733,-0.10324521278946908,-0.23751124813491542,-0.2692192866135935,0.11675478721053092,0.028488751865084594,0.0017807133864065072,0.0017807133864065072,93.74164615770248
577,0.16,0.36,0.07,0.99,1.0,0.99,0.83,1.6436643313195698,1.0,25.233277012273646,1.0332597856499555,-0.10963292948330094,-0.2521462763750535,-0.2670414264398844,0.11036707051669906,0.013853723624946523,0.003958573560115641,0.003958573560115641,94.49199455184191
578,0.16,0.36,0.07,0.99,1.0,0.99,0.85,1.6436643313195698,1.0,25.233277012273646,1.0332597856499555,-0.10963292948330094,-0.2521462763750535,-0.2670414264398844,0.11036707051669906,0.013853723624946523,0.003958573560115641,0.003958573560115641,94.49199455184191
579,0.16,0.36,0.07,0.99,1.0,0.99,0.87,1.6436643313195698,1.0,25.233277012273646,1.0332597856499555,-0.10963292948330094,-0.2521462763750535,-0.2670414264398844,0.11036707051669906,0.013853723624946523,0.003958573560115641,0.003958573560115641,94.49199455184191
580,0.16,0.36,0.08,0.99,1.0,0.99,0.83,1.6436643313195698,1.0,25.233277012273646,1.0332597856499555,-0.10963292948330094,-0.2521462763750535,-0.2670414264398844,0.11036707051669906,0.013853723624946523,0.003958573560115641,0.003958573560115641,94.49199455184191
581,0.16,0.36,0.08,0.99,1.0,0.99,0.85,1.6436643313195698,1.0,25.233277012273646,1.0332597856499555,-0.10963292948330094,-0.2521462763750535,-0.2670414264398844,0.11036707051669906,0.013853723624946523,0.003958573560115641,0.003958573560115641,94.49199455184191
582,0.16,0.36,0.08,0.99,1.0,0.99,0.87,1.6436643313195698,1.0,25.233277012273646,1.0332597856499555,-0.10963292948330094,-0.2521462763750535,-0.2670414264398844,0.11036707051669906,0.013853723624946523,0.003958573560115641,0.003958573560115641,94.49199455184191
583,0.16,0.36,0.09,0.99,1.0,0.99,0.83,1.6436643313195698,1.0,25.233277012273646,1.0332597856499555,-0.10963292948330094,-0.2521462763750535,-0.2670414264398844,0.11036707051669906,0.013853723624946523,0.003958573560115641,0.003958573560115641,94.49199455184191
584,0.16,0.36,0.09,0.99,1.0,0.99,0.85,1.6436643313195698,1.0,25.233277012273646,1.0332597856499555,-0.10963292948330094,-0.2521462763750535,-0.2670414264398844,0.11036707051669906,0.013853723624946523,0.003958573560115641,0.003958573560115641,94.49199455184191
585,0.16,0.36,0.09,0.99,1.0,0.99,0.87,1.6436643313195698,1.0,25.233277012273646,1.0332597856499555,-0.10963292948330094,-0.2521462763750535,-0.2670414264398844,0.11036707051669906,0.013853723624946523,0.003958573560115641,0.003958573560115641,94.49199455184191
586,0.16,0.34,0.07,1.0,1.0,1.01,0.83,1.644658787499024,1.0,25.219910390033085,1.0296362589522678,-0.10963722751817728,-0.2520799141554443,-0.2675843076856803,0.11036277248182272,0.01392008584455573,0.003415692314319707,0.003415692314319707,94.25033406539602
587,0.16,0.34,0.07,1.0,1.0,1.01,0.85,1.644658787499024,1.0,25.219910390033085,1.0296362589522678,-0.10963722751817728,-0.2520799141554443,-0.2675843076856803,0.11036277248182272,0.01392008584455573,0.003415692314319707,0.003415692314319707,94.25033406539602
588,0.16,0.34,0.07,1.0,1.0,1.01,0.87,1.644658787499024,1.0,25.219910390033085,1.0296362589522678,-0.10963722751817728,-0.2520799141554443,-0.2675843076856803,0.11036277248182272,0.01392008584455573,0.003415692314319707,0.003415692314319707,94.25033406539602
589,0.16,0.34,0.08,1.0,1.0,1.01,0.83,1.644658787499024,1.0,25.219910390033085,1.0296362589522678,-0.10963722751817728,-0.2520799141554443,-0.2675843076856803,0.11036277248182272,0.01392008584455573,0.003415692314319707,0.003415692314319707,94.25033406539602
590,0.16,0.34,0.08,1.0,1.0,1.01,0.85,1.644658787499024,1.0,25.219910390033085,1.0296362589522678,-0.10963722751817728,-0.2520799141554443,-0.2675843076856803,0.11036277248182272,0.01392008584455573,0.003415692314319707,0.003415692314319707,94.25033406539602
591,0.16,0.34,0.08,1.0,1.0,1.01,0.87,1.644658787499024,1.0,25.219910390033085,1.0296362589522678,-0.10963722751817728,-0.2520799141554443,-0.2675843076856803,0.11036277248182272,0.01392008584455573,0.003415692314319707,0.003415692314319707,94.25033406539602
592,0.16,0.34,0.09,1.0,1.0,1.01,0.83,1.644658787499024,1.0,25.219910390033085,1.0296362589522678,-0.10963722751817728,-0.2520799141554443,-0.2675843076856803,0.11036277248182272,0.01392008584455573,0.003415692314319707,0.003415692314319707,94.25033406539602
593,0.16,0.34,0.09,1.0,1.0,1.01,0.85,1.644658787499024,1.0,25.219910390033085,1.0296362589522678,-0.10963722751817728,-0.2520799141554443,-0.2675843076856803,0.11036277248182272,0.01392008584455573,0.003415692314319707,0.003415692314319707,94.25033406539602
594,0.16,0.34,0.09,1.0,1.0,1.01,0.87,1.644658787499024,1.0,25.219910390033085,1.0296362589522678,-0.10963722751817728,-0.2520799141554443,-0.2675843076856803,0.11036277248182272,0.01392008584455573,0.003415692314319707,0.003415692314319707,94.25033406539602
595,0.15,0.36,0.07,0.99,1.04,1.0,0.83,1.638670152819063,1.0,25.198779699690306,1.0304380689625912,-0.10324495312984527,-0.23751530219975758,-0.2643375547093034,0.11675504687015473,0.02848469780024243,0.006662445290696595,0.006662445290696595,95.32803512312823
596,0.15,0.36,0.07,0.99,1.04,1.0,0.85,1.638670152819063,1.0,25.198779699690306,1.0304380689625912,-0.10324495312984527,-0.23751530219975758,-0.2643375547093034,0.11675504687015473,0.02848469780024243,0.006662445290696595,0.006662445290696595,95.32803512312823
597,0.15,0.36,0.07,0.99,1.04,1.0,0.87,1.638670152819063,1.0,25.198779699690306,1.0304380689625912,-0.10324495312984527,-0.23751530219975758,-0.2643375547093034,0.11675504687015473,0.02848469780024243,0.006662445290696595,0.006662445290696595,95.32803512312823
598,0.15,0.36,0.08,0.99,1.04,1.0,0.83,1.638670152819063,1.0,25.198779699690306,1.0304380689625912,-0.10324495312984527,-0.23751530219975758,-0.2643375547093034,0.11675504687015473,0.02848469780024243,0.006662445290696595,0.006662445290696595,95.32803512312823
599,0.15,0.36,0.08,0.99,1.04,1.0,0.85,1.638670152819063,1.0,25.198779699690306,1.0304380689625912,-0.10324495312984527,-0.23751530219975758,-0.2643375547093034,0.11675504687015473,0.02848469780024243,0.006662445290696595,0.006662445290696595,95.32803512312823
600,0.15,0.36,0.08,0.99,1.04,1.0,0.87,1.638670152819063,1.0,25.198779699690306,1.0304380689625912,-0.10324495312984527,-0.23751530219975758,-0.2643375547093034,0.11675504687015473,0.02848469780024243,0.006662445290696595,0.006662445290696595,95.32803512312823
601,0.15,0.36,0.09,0.99,1.04,1.0,0.83,1.638670152819063,1.0,25.198779699690306,1.0304380689625912,-0.10324495312984527,-0.23751530219975758,-0.2643375547093034,0.11675504687015473,0.02848469780024243,0.006662445290696595,0.006662445290696595,95.32803512312823
602,0.15,0.36,0.09,0.99,1.04,1.0,0.85,1.638670152819063,1.0,25.198779699690306,1.0304380689625912,-0.10324495312984527,-0.23751530219975758,-0.2643375547093034,0.11675504687015473,0.02848469780024243,0.006662445290696595,0.006662445290696595,95.32803512312823
603,0.15,0.36,0.09,0.99,1.04,1.0,0.87,1.638670152819063,1.0,25.198779699690306,1.0304380689625912,-0.10324495312984527,-0.23751530219975758,-0.2643375547093034,0.11675504687015473,0.02848469780024243,0.006662445290696595,0.006662445290696595,95.32803512312823
604,0.16,0.36,0.07,1.0,1.06,0.99,0.83,1.63978572997874,1.0,25.191057342344727,1.021275745436525,-0.10966301572743353,-0.25168214488734264,-0.266923594335733,0.11033698427256647,0.014317855112657374,0.004076405664267035,0.004076405664267035,94.37553620928597
605,0.16,0.36,0.07,1.0,1.06,0.99,0.85,1.63978572997874,1.0,25.191057342344727,1.021275745436525,-0.10966301572743353,-0.25168214488734264,-0.266923594335733,0.11033698427256647,0.014317855112657374,0.004076405664267035,0.004076405664267035,94.37553620928597
606,0.16,0.36,0.07,1.0,1.06,0.99,0.87,1.63978572997874,1.0,25.191057342344727,1.021275745436525,-0.10966301572743353,-0.25168214488734264,-0.266923594335733,0.11033698427256647,0.014317855112657374,0.004076405664267035,0.004076405664267035,94.37553620928597
607,0.16,0.36,0.08,1.0,1.06,0.99,0.83,1.63978572997874,1.0,25.191057342344727,1.021275745436525,-0.10966301572743353,-0.25168214488734264,-0.266923594335733,0.11033698427256647,0.014317855112657374,0.004076405664267035,0.004076405664267035,94.37553620928597
608,0.16,0.36,0.08,1.0,1.06,0.99,0.85,1.63978572997874,1.0,25.191057342344727,1.021275745436525,-0.10966301572743353,-0.25168214488734264,-0.266923594335733,0.11033698427256647,0.014317855112657374,0.004076405664267035,0.004076405664267035,94.37553620928597
609,0.16,0.36,0.08,1.0,1.06,0.99,0.87,1.63978572997874,1.0,25.191057342344727,1.021275745436525,-0.10966301572743353,-0.25168214488734264,-0.266923594335733,0.11033698427256647,0.014317855112657374,0.004076405664267035,0.004076405664267035,94.37553620928597
610,0.16,0.36,0.09,1.0,1.06,0.99,0.83,1.63978572997874,1.0,25.191057342344727,1.021275745436525,-0.10966301572743353,-0.25168214488734264,-0.266923594335733,0.11033698427256647,0.014317855112657374,0.004076405664267035,0.004076405664267035,94.37553620928597
611,0.16,0.36,0.09,1.0,1.06,0.99,0.85,1.63978572997874,1.0,25.191057342344727,1.021275745436525,-0.10966301572743353,-0.25168214488734264,-0.266923594335733,0.11033698427256647,0.014317855112657374,0.004076405664267035,0.004076405664267035,94.37553620928597
612,0.16,0.36,0.09,1.0,1.06,0.99,0.87,1.63978572997874,1.0,25.191057342344727,1.021275745436525,-0.10966301572743353,-0.25168214488734264,-0.266923594335733,0.11033698427256647,0.014317855112657374,0.004076405664267035,0.004076405664267035,94.37553620928597
613,0.16,0.34,0.07,1.01,1.06,1.01,0.83,1.6407895639359675,1.0,25.17955941983491,1.0174901319993055,-0.109667571644402,-0.25161194435794787,-0.2692192866135935,0.110332428355598,0.014388055642052144,0.0017807133864065072,0.0017807133864065072,93.52806679104964
614,0.16,0.34,0.07,1.01,1.06,1.01,0.85,1.6407895639359675,1.0,25.17955941983491,1.0174901319993055,-0.109667571644402,-0.25161194435794787,-0.2692192866135935,0.110332428355598,0.014388055642052144,0.0017807133864065072,0.0017807133864065072,93.52806679104964
615,0.16,0.34,0.07,1.01,1.06,1.01,0.87,1.6407895639359675,1.0,25.17955941983491,1.0174901319993055,-0.109667571644402,-0.25161194435794787,-0.2692192866135935,0.110332428355598,0.014388055642052144,0.0017807133864065072,0.0017807133864065072,93.52806679104964
