rank,rerisk,hold,cap,derisk,override_scale,min_median_delta_terminal,min_pass_rate_terminal,worst_median_delta_maxdd,worst_fold_maxdd,avg_median_delta_terminal,avg_median_delta_sharpe,full_delta_terminal,full_candidate_terminal,full_candidate_sharpe,full_candidate_maxdd
154,0.02,0.4,0.03,0.18,1.1,-0.036208141969175545,0.0,-0.0009118589959818402,-0.14449955674820403,-0.017742033782004896,0.05982502675916865,-1.247291276324404,46.94431572933123,1.0678552813615794,-0.286361837662251
155,0.04,0.4,0.02,0.18,1.1,-0.036208141969175545,0.0,-0.0009118589959818402,-0.14449955674820403,-0.017742033782004896,0.05982502675916865,-1.247291276324404,46.94431572933123,1.0678552813615794,-0.286361837662251
156,0.04,0.4,0.03,0.18,1.1,-0.036208141969175545,0.0,-0.0009118589959818402,-0.14449955674820403,-0.017742033782004896,0.05982502675916865,-1.247291276324404,46.94431572933123,1.0678552813615794,-0.286361837662251
157,0.0,0.38,0.02,0.2,1.0,-0.03793939792079759,0.0,-0.0023667550064552234,-0.14547397580208188,0.005198215045125237,0.07951211514719257,2.509016499650336,50.70062350530597,1.0806285527337174,-0.2953832359338431
158,0.0,0.38,0.03,0.2,1.0,-0.03793939792079759,0.0,-0.0023667550064552234,-0.14547397580208188,0.005198215045125237,0.07951211514719257,2.509016499650336,50.70062350530597,1.0806285527337174,-0.2953832359338431
159,0.02,0.38,0.02,0.2,1.0,-0.03793939792079759,0.0,-0.0023667550064552234,-0.14547397580208188,0.005198215045125237,0.07951211514719257,2.509016499650336,50.70062350530597,1.0806285527337174,-0.2953832359338431
160,0.02,0.38,0.03,0.2,1.0,-0.03793939792079759,0.0,-0.0023667550064552234,-0.14547397580208188,0.005198215045125237,0.07951211514719257,2.509016499650336,50.70062350530597,1.0806285527337174,-0.2953832359338431
161,0.04,0.38,0.02,0.2,1.0,-0.03793939792079759,0.0,-0.0023667550064552234,-0.14547397580208188,0.005198215045125237,0.07951211514719257,2.509016499650336,50.70062350530597,1.0806285527337174,-0.2953832359338431
162,0.04,0.38,0.03,0.2,1.0,-0.03793939792079759,0.0,-0.0023667550064552234,-0.14547397580208188,0.005198215045125237,0.07951211514719257,2.509016499650336,50.70062350530597,1.0806285527337174,-0.2953832359338431
163,0.0,0.38,0.02,0.18,1.1,-0.03875493066394131,0.0,-0.0006002720978894316,-0.14358997654996664,-0.019780714811204962,0.06083615599441677,-1.503345584354662,46.68826142130097,1.0672146944856271,-0.28636183766225143
164,0.0,0.38,0.03,0.18,1.1,-0.03875493066394131,0.0,-0.0006002720978894316,-0.14358997654996664,-0.019780714811204962,0.06083615599441677,-1.503345584354662,46.68826142130097,1.0672146944856271,-0.28636183766225143
165,0.02,0.38,0.02,0.18,1.1,-0.03875493066394131,0.0,-0.0006002720978894316,-0.14358997654996664,-0.019780714811204962,0.06083615599441677,-1.503345584354662,46.68826142130097,1.0672146944856271,-0.28636183766225143
166,0.02,0.38,0.03,0.18,1.1,-0.03875493066394131,0.0,-0.0006002720978894316,-0.14358997654996664,-0.019780714811204962,0.06083615599441677,-1.503345584354662,46.68826142130097,1.0672146944856271,-0.28636183766225143
167,0.04,0.38,0.02,0.18,1.1,-0.03875493066394131,0.0,-0.0006002720978894316,-0.14358997654996664,-0.019780714811204962,0.06083615599441677,-1.503345584354662,46.68826142130097,1.0672146944856271,-0.28636183766225143
168,0.04,0.38,0.03,0.18,1.1,-0.03875493066394131,0.0,-0.0006002720978894316,-0.14358997654996664,-0.019780714811204962,0.06083615599441677,-1.503345584354662,46.68826142130097,1.0672146944856271,-0.28636183766225143
169,0.0,0.36,0.02,0.2,1.0,-0.040742941798992405,0.0,-0.0023100130169844135,-0.1445659700542682,0.0029933520469283856,0.08104515017514997,2.231978838388841,50.423585844044474,1.0799540663420182,-0.2953832359338434
170,0.0,0.36,0.03,0.2,1.0,-0.040742941798992405,0.0,-0.0023100130169844135,-0.1445659700542682,0.0029933520469283856,0.08104515017514997,2.231978838388841,50.423585844044474,1.0799540663420182,-0.2953832359338434
171,0.02,0.36,0.02,0.2,1.0,-0.040742941798992405,0.0,-0.0023100130169844135,-0.1445659700542682,0.0029933520469283856,0.08104515017514997,2.231978838388841,50.423585844044474,1.0799540663420182,-0.2953832359338434
172,0.02,0.36,0.03,0.2,1.0,-0.040742941798992405,0.0,-0.0023100130169844135,-0.1445659700542682,0.0029933520469283856,0.08104515017514997,2.231978838388841,50.423585844044474,1.0799540663420182,-0.2953832359338434
173,0.04,0.36,0.02,0.2,1.0,-0.040742941798992405,0.0,-0.0023100130169844135,-0.1445659700542682,0.0029933520469283856,0.08104515017514997,2.231978838388841,50.423585844044474,1.0799540663420182,-0.2953832359338434
174,0.04,0.36,0.03,0.2,1.0,-0.040742941798992405,0.0,-0.0023100130169844135,-0.1445659700542682,0.0029933520469283856,0.08104515017514997,2.231978838388841,50.423585844044474,1.0799540663420182,-0.2953832359338434
175,0.0,0.4,0.02,0.22,0.9,-0.04091909031127927,0.25,-0.005569966987896635,-0.14829785740375456,0.03022982259171889,0.08575395882411894,6.884134218486004,55.07574122414164,1.0858222326421745,-0.3044119789318277
176,0.0,0.4,0.03,0.22,0.9,-0.04091909031127927,0.25,-0.005569966987896635,-0.14829785740375456,0.03022982259171889,0.08575395882411894,6.884134218486004,55.07574122414164,1.0858222326421745,-0.3044119789318277
177,0.02,0.4,0.02,0.22,0.9,-0.04091909031127927,0.25,-0.005569966987896635,-0.14829785740375456,0.03022982259171889,0.08575395882411894,6.884134218486004,55.07574122414164,1.0858222326421745,-0.3044119789318277
178,0.02,0.4,0.03,0.22,0.9,-0.04091909031127927,0.25,-0.005569966987896635,-0.14829785740375456,0.03022982259171889,0.08575395882411894,6.884134218486004,55.07574122414164,1.0858222326421745,-0.3044119789318277
179,0.04,0.4,0.02,0.22,0.9,-0.04091909031127927,0.25,-0.005569966987896635,-0.14829785740375456,0.03022982259171889,0.08575395882411894,6.884134218486004,55.07574122414164,1.0858222326421745,-0.3044119789318277
180,0.04,0.4,0.03,0.22,0.9,-0.04091909031127927,0.25,-0.005569966987896635,-0.14829785740375456,0.03022982259171889,0.08575395882411894,6.884134218486004,55.07574122414164,1.0858222326421745,-0.3044119789318277
