rank,rerisk,hold,cap,derisk,override_scale,min_median_delta_terminal,min_pass_rate_terminal,worst_median_delta_maxdd,worst_fold_maxdd,avg_median_delta_terminal,avg_median_delta_sharpe,full_delta_terminal,full_candidate_terminal,full_candidate_sharpe,full_candidate_maxdd
62,0.01,0.4,0.02,0.24,0.9,-0.06747194103966458,0.25,-0.009381661077706493,-0.15513089738623542,0.044262240050542974,0.13735774673897433,10.864976716529007,59.05658372218464,1.077870946819904,-0.3206331832214524
63,0.02,0.4,0.02,0.24,0.9,-0.06747194103966458,0.25,-0.009381661077706493,-0.15513089738623542,0.044262240050542974,0.13735774673897433,10.864976716529007,59.05658372218464,1.077870946819904,-0.3206331832214524
64,0.0,0.4,0.02,0.32,0.7,-0.07026996214242875,0.25,-0.029088334370724778,-0.17252689192292425,0.16569576858688445,0.13271327518483444,38.47071915564593,86.66232616130156,1.0340131944188808,-0.39137549348013945
65,0.01,0.4,0.02,0.32,0.7,-0.07026996214242875,0.25,-0.029088334370724778,-0.17252689192292425,0.16569576858688445,0.13271327518483444,38.47071915564593,86.66232616130156,1.0340131944188808,-0.39137549348013945
66,0.02,0.4,0.02,0.32,0.7,-0.07026996214242875,0.25,-0.029088334370724778,-0.17252689192292425,0.16569576858688445,0.13271327518483444,38.47071915564593,86.66232616130156,1.0340131944188808,-0.39137549348013945
67,0.0,0.35,0.02,0.24,0.9,-0.07358000211124105,0.25,-0.00938166107770605,-0.15288438125128234,0.03900322890409017,0.1414906323889968,10.061960661462727,58.25356766711836,1.076193592927158,-0.3206331832214535
68,0.01,0.35,0.02,0.24,0.9,-0.07358000211124105,0.25,-0.00938166107770605,-0.15288438125128234,0.03900322890409017,0.1414906323889968,10.061960661462727,58.25356766711836,1.076193592927158,-0.3206331832214535
69,0.02,0.35,0.02,0.24,0.9,-0.07358000211124105,0.25,-0.00938166107770605,-0.15288438125128234,0.03900322890409017,0.1414906323889968,10.061960661462727,58.25356766711836,1.076193592927158,-0.3206331832214535
70,0.0,0.35,0.02,0.32,0.7,-0.07596143781675335,0.25,-0.027988175900691192,-0.17032657498285741,0.15979962690004232,0.13755201515209747,37.32074707787199,85.51235408352763,1.032351576592332,-0.3918595345524135
71,0.01,0.35,0.02,0.32,0.7,-0.07596143781675335,0.25,-0.027988175900691192,-0.17032657498285741,0.15979962690004232,0.13755201515209747,37.32074707787199,85.51235408352763,1.032351576592332,-0.3918595345524135
72,0.02,0.35,0.02,0.32,0.7,-0.07596143781675335,0.25,-0.027988175900691192,-0.17032657498285741,0.15979962690004232,0.13755201515209747,37.32074707787199,85.51235408352763,1.032351576592332,-0.3918595345524135
73,0.0,0.3,0.02,0.24,0.9,-0.07969087526874663,0.0,-0.008753961622181228,-0.15063526248092907,0.033737734064387244,0.14344533221463424,9.266199542592396,57.45780654824803,1.0742608082327718,-0.3206331832214526
74,0.01,0.3,0.02,0.24,0.9,-0.07969087526874663,0.0,-0.008753961622181228,-0.15063526248092907,0.033737734064387244,0.14344533221463424,9.266199542592396,57.45780654824803,1.0742608082327718,-0.3206331832214526
75,0.02,0.3,0.02,0.24,0.9,-0.07969087526874663,0.0,-0.008753961622181228,-0.15063526248092907,0.033737734064387244,0.14344533221463424,9.266199542592396,57.45780654824803,1.0742608082327718,-0.3206331832214526
76,0.0,0.3,0.02,0.32,0.7,-0.0822017404522416,0.25,-0.027318764756494418,-0.16814385877617033,0.1540487651223479,0.13739712652840275,36.13068431479234,84.32229132044797,1.0303713375729497,-0.3923545325095996
77,0.01,0.3,0.02,0.32,0.7,-0.0822017404522416,0.25,-0.027318764756494418,-0.16814385877617033,0.1540487651223479,0.13739712652840275,36.13068431479234,84.32229132044797,1.0303713375729497,-0.3923545325095996
78,0.02,0.3,0.02,0.32,0.7,-0.0822017404522416,0.25,-0.027318764756494418,-0.16814385877617033,0.1540487651223479,0.13739712652840275,36.13068431479234,84.32229132044797,1.0303713375729497,-0.3923545325095996
79,0.0,0.25,0.02,0.24,0.9,-0.08580449301038073,0.0,-0.007636562918793721,-0.1483835408514652,0.028465834637872087,0.14311587065254094,8.477693461526648,56.66930046718228,1.072071534587422,-0.3206331832214523
80,0.01,0.25,0.02,0.24,0.9,-0.08580449301038073,0.0,-0.007636562918793721,-0.1483835408514652,0.028465834637872087,0.14311587065254094,8.477693461526648,56.66930046718228,1.072071534587422,-0.3206331832214523
81,0.02,0.25,0.02,0.24,0.9,-0.08580449301038073,0.0,-0.007636562918793721,-0.1483835408514652,0.028465834637872087,0.14311587065254094,8.477693461526648,56.66930046718228,1.072071534587422,-0.3206331832214523
82,0.0,0.25,0.02,0.32,0.7,-0.08866276594375833,0.25,-0.027318764756494918,-0.16598900295378638,0.1480037303126579,0.13497511432197962,34.91908641032796,83.11069341598359,1.0281142273791413,-0.39285686631117933
83,0.01,0.25,0.02,0.32,0.7,-0.08866276594375833,0.25,-0.027318764756494918,-0.16598900295378638,0.1480037303126579,0.13497511432197962,34.91908641032796,83.11069341598359,1.0281142273791413,-0.39285686631117933
84,0.02,0.25,0.02,0.32,0.7,-0.08866276594375833,0.25,-0.027318764756494918,-0.16598900295378638,0.1480037303126579,0.13497511432197962,34.91908641032796,83.11069341598359,1.0281142273791413,-0.39285686631117933
85,0.0,0.2,0.02,0.24,0.9,-0.09221243422343695,0.0,-0.007100383924740772,-0.1461704855657434,0.022831690693262456,0.13985715678439292,7.667063936861815,55.85867094251745,1.0694877639460236,-0.3206331832214526
86,0.01,0.2,0.02,0.24,0.9,-0.09221243422343695,0.0,-0.007100383924740772,-0.1461704855657434,0.022831690693262456,0.13985715678439292,7.667063936861815,55.85867094251745,1.0694877639460236,-0.3206331832214526
87,0.02,0.2,0.02,0.24,0.9,-0.09221243422343695,0.0,-0.007100383924740772,-0.1461704855657434,0.022831690693262456,0.13985715678439292,7.667063936861815,55.85867094251745,1.0694877639460236,-0.3206331832214526
88,0.0,0.2,0.02,0.32,0.7,-0.09512428042584198,0.25,-0.027318764756494363,-0.16383186174224462,0.14195484411883885,0.13058846705130062,33.71965846854891,81.91126547420454,1.0256695479219384,-0.39335919512684236
89,0.01,0.2,0.02,0.32,0.7,-0.09512428042584198,0.25,-0.027318764756494363,-0.16383186174224462,0.14195484411883885,0.13058846705130062,33.71965846854891,81.91126547420454,1.0256695479219384,-0.39335919512684236
90,0.02,0.2,0.02,0.32,0.7,-0.09512428042584198,0.25,-0.027318764756494363,-0.16383186174224462,0.14195484411883885,0.13058846705130062,33.71965846854891,81.91126547420454,1.0256695479219384,-0.39335919512684236
91,0.0,0.4,0.02,0.28,0.7,-0.14681379268847794,0.25,-0.01779848921426208,-0.15899877675274354,0.050004551956057935,0.13301356953950588,13.320557971521808,61.51216497717744,1.0515102461387085,-0.3517209878668096
92,0.01,0.4,0.02,0.28,0.7,-0.14681379268847794,0.25,-0.01779848921426208,-0.15899877675274354,0.050004551956057935,0.13301356953950588,13.320557971521808,61.51216497717744,1.0515102461387085,-0.3517209878668096
