rank,stress_cap,derisk_cap,panic_cap,overall_scale,derisk_scale,panic_scale,min_median_terminal,min_pass_rate_terminal,avg_full_terminal,avg_full_sharpe,worst_fold_maxdd,worst_stress_maxdd,full_candidate_maxdd,fold_margin,stress_margin,full_margin,min_margin,wealth_dd_ratio
2461,0.18,0.24,0.16,1.1,1.0,0.85,1.8109967117472618,1.0,29.533803498014787,1.004199731697574,-0.12200842496216202,-0.28077774394434374,-0.28465834886578834,0.09799157503783798,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.75175580021187
2462,0.18,0.24,0.16,1.1,1.0,1.0,1.8109967117472618,1.0,29.533803498014787,1.004199731697574,-0.12200842496216202,-0.28077774394434374,-0.28465834886578834,0.09799157503783798,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.75175580021187
2463,0.18,0.24,0.16,1.1,1.0,1.15,1.8109967117472618,1.0,29.533803498014787,1.004199731697574,-0.12200842496216202,-0.28077774394434374,-0.28465834886578834,0.09799157503783798,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.75175580021187
2464,0.18,0.24,0.2,1.1,1.0,0.85,1.8109967117472618,1.0,29.533803498014787,1.004199731697574,-0.12200842496216202,-0.28077774394434374,-0.28465834886578834,0.09799157503783798,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.75175580021187
2465,0.18,0.24,0.2,1.1,1.0,1.0,1.8109967117472618,1.0,29.533803498014787,1.004199731697574,-0.12200842496216202,-0.28077774394434374,-0.28465834886578834,0.09799157503783798,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.75175580021187
2466,0.18,0.24,0.2,1.1,1.0,1.15,1.8109967117472618,1.0,29.533803498014787,1.004199731697574,-0.12200842496216202,-0.28077774394434374,-0.28465834886578834,0.09799157503783798,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.75175580021187
2467,0.22,0.24,0.08,1.1,1.0,0.85,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2468,0.22,0.24,0.08,1.1,1.0,1.0,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2469,0.22,0.24,0.08,1.1,1.0,1.15,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2470,0.22,0.24,0.1,1.1,1.0,0.85,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2471,0.22,0.24,0.1,1.1,1.0,1.0,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2472,0.22,0.24,0.1,1.1,1.0,1.15,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2473,0.22,0.24,0.12,1.1,1.0,0.85,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2474,0.22,0.24,0.12,1.1,1.0,1.0,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2475,0.22,0.24,0.12,1.1,1.0,1.15,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2476,0.22,0.24,0.14,1.1,1.0,0.85,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2477,0.22,0.24,0.14,1.1,1.0,1.0,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2478,0.22,0.24,0.14,1.1,1.0,1.15,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2479,0.22,0.24,0.16,1.1,1.0,0.85,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2480,0.22,0.24,0.16,1.1,1.0,1.0,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2481,0.22,0.24,0.16,1.1,1.0,1.15,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2482,0.22,0.24,0.2,1.1,1.0,0.85,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2483,0.22,0.24,0.2,1.1,1.0,1.0,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2484,0.22,0.24,0.2,1.1,1.0,1.15,1.8109967117472618,1.0,29.526197879214983,1.0003394494569893,-0.12586168763166616,-0.28681779571102906,-0.28646063571502745,0.09413831236833384,-0.02081779571102904,-0.015460635715027427,-0.02081779571102904,103.07244416153499
2485,0.2,0.24,0.08,1.0,1.1,0.85,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2486,0.2,0.24,0.08,1.0,1.1,1.0,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2487,0.2,0.24,0.08,1.0,1.1,1.15,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2488,0.2,0.24,0.1,1.0,1.1,0.85,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2489,0.2,0.24,0.1,1.0,1.1,1.0,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2490,0.2,0.24,0.1,1.0,1.1,1.15,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2491,0.2,0.24,0.12,1.0,1.1,0.85,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2492,0.2,0.24,0.12,1.0,1.1,1.0,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2493,0.2,0.24,0.12,1.0,1.1,1.15,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2494,0.2,0.24,0.14,1.0,1.1,0.85,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2495,0.2,0.24,0.14,1.0,1.1,1.0,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2496,0.2,0.24,0.14,1.0,1.1,1.15,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2497,0.2,0.24,0.16,1.0,1.1,0.85,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2498,0.2,0.24,0.16,1.0,1.1,1.0,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2499,0.2,0.24,0.16,1.0,1.1,1.15,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2500,0.2,0.24,0.2,1.0,1.1,0.85,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2501,0.2,0.24,0.2,1.0,1.1,1.0,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2502,0.2,0.24,0.2,1.0,1.1,1.15,1.806965395357446,1.0,29.494213371896656,1.0030189885193668,-0.1258177151146752,-0.2861859864791707,-0.2858285428149465,0.09418228488532479,-0.020185986479170692,-0.0148285428149465,-0.020185986479170692,103.18848174302887
2503,0.18,0.24,0.08,1.0,1.1,0.85,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2504,0.18,0.24,0.08,1.0,1.1,1.0,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2505,0.18,0.24,0.08,1.0,1.1,1.15,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2506,0.18,0.24,0.1,1.0,1.1,0.85,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2507,0.18,0.24,0.1,1.0,1.1,1.0,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2508,0.18,0.24,0.1,1.0,1.1,1.15,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2509,0.18,0.24,0.12,1.0,1.1,0.85,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2510,0.18,0.24,0.12,1.0,1.1,1.0,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2511,0.18,0.24,0.12,1.0,1.1,1.15,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2512,0.18,0.24,0.14,1.0,1.1,0.85,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2513,0.18,0.24,0.14,1.0,1.1,1.0,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2514,0.18,0.24,0.14,1.0,1.1,1.15,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2515,0.18,0.24,0.16,1.0,1.1,0.85,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2516,0.18,0.24,0.16,1.0,1.1,1.0,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2517,0.18,0.24,0.16,1.0,1.1,1.15,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2518,0.18,0.24,0.2,1.0,1.1,0.85,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2519,0.18,0.24,0.2,1.0,1.1,1.0,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2520,0.18,0.24,0.2,1.0,1.1,1.15,1.806965395357446,1.0,29.477145727561386,1.0066277592760395,-0.1219642647293,-0.28077774394434374,-0.28465834886578834,0.0980357352707,-0.014777743944343724,-0.013658348865788317,-0.014777743944343724,103.55271800392325
2521,0.22,0.24,0.08,1.0,1.1,0.85,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2522,0.22,0.24,0.08,1.0,1.1,1.0,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2523,0.22,0.24,0.08,1.0,1.1,1.15,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2524,0.22,0.24,0.1,1.0,1.1,0.85,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2525,0.22,0.24,0.1,1.0,1.1,1.0,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2526,0.22,0.24,0.1,1.0,1.1,1.15,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2527,0.22,0.24,0.12,1.0,1.1,0.85,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2528,0.22,0.24,0.12,1.0,1.1,1.0,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2529,0.22,0.24,0.12,1.0,1.1,1.15,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2530,0.22,0.24,0.14,1.0,1.1,0.85,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2531,0.22,0.24,0.14,1.0,1.1,1.0,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2532,0.22,0.24,0.14,1.0,1.1,1.15,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2533,0.22,0.24,0.16,1.0,1.1,0.85,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2534,0.22,0.24,0.16,1.0,1.1,1.0,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2535,0.22,0.24,0.16,1.0,1.1,1.15,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2536,0.22,0.24,0.2,1.0,1.1,0.85,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2537,0.22,0.24,0.2,1.0,1.1,1.0,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2538,0.22,0.24,0.2,1.0,1.1,1.15,1.806965395357446,1.0,29.469550111726694,1.0027328585697792,-0.1258177151146752,-0.28681779571102906,-0.2864606357150278,0.09418228488532479,-0.02081779571102904,-0.01546063571502776,-0.02081779571102904,102.87469354443213
2539,0.16,0.24,0.08,1.1,1.0,0.85,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2540,0.16,0.24,0.08,1.1,1.0,1.0,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2541,0.16,0.24,0.08,1.1,1.0,1.15,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2542,0.16,0.24,0.1,1.1,1.0,0.85,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2543,0.16,0.24,0.1,1.1,1.0,1.0,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2544,0.16,0.24,0.1,1.1,1.0,1.15,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2545,0.16,0.24,0.12,1.1,1.0,0.85,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2546,0.16,0.24,0.12,1.1,1.0,1.0,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2547,0.16,0.24,0.12,1.1,1.0,1.15,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2548,0.16,0.24,0.14,1.1,1.0,0.85,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2549,0.16,0.24,0.14,1.1,1.0,1.0,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2550,0.16,0.24,0.14,1.1,1.0,1.15,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2551,0.16,0.24,0.16,1.1,1.0,0.85,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2552,0.16,0.24,0.16,1.1,1.0,1.0,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2553,0.16,0.24,0.16,1.1,1.0,1.15,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2554,0.16,0.24,0.2,1.1,1.0,0.85,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2555,0.16,0.24,0.2,1.1,1.0,1.0,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2556,0.16,0.24,0.2,1.1,1.0,1.15,1.8109967117472618,1.0,29.36085376751143,1.0147010681916655,-0.10919095596628459,-0.2535937046373705,-0.28465834886578834,0.11080904403371541,0.012406295362629494,-0.013658348865788317,-0.013658348865788317,103.1441863008718
2557,0.18,0.28,0.08,1.0,1.0,0.85,1.8132311934096221,1.0,29.3304015106179,1.0264942537894481,-0.11832210720960268,-0.27654824654814536,-0.27621502359811967,0.10167789279039732,-0.010548246548145346,-0.00521502359811965,-0.010548246548145346,106.18684359939923
2558,0.18,0.28,0.08,1.0,1.0,1.0,1.8132311934096221,1.0,29.3304015106179,1.0264942537894481,-0.11832210720960268,-0.27654824654814536,-0.27621502359811967,0.10167789279039732,-0.010548246548145346,-0.00521502359811965,-0.010548246548145346,106.18684359939923
2559,0.18,0.28,0.08,1.0,1.0,1.15,1.8132311934096221,1.0,29.3304015106179,1.0264942537894481,-0.11832210720960268,-0.27654824654814536,-0.27621502359811967,0.10167789279039732,-0.010548246548145346,-0.00521502359811965,-0.010548246548145346,106.18684359939923
2560,0.18,0.28,0.1,1.0,1.0,0.85,1.8132311934096221,1.0,29.3304015106179,1.0264942537894481,-0.11832210720960268,-0.27654824654814536,-0.27621502359811967,0.10167789279039732,-0.010548246548145346,-0.00521502359811965,-0.010548246548145346,106.18684359939923
2561,0.18,0.28,0.1,1.0,1.0,1.0,1.8132311934096221,1.0,29.3304015106179,1.0264942537894481,-0.11832210720960268,-0.27654824654814536,-0.27621502359811967,0.10167789279039732,-0.010548246548145346,-0.00521502359811965,-0.010548246548145346,106.18684359939923
2562,0.18,0.28,0.1,1.0,1.0,1.15,1.8132311934096221,1.0,29.3304015106179,1.0264942537894481,-0.11832210720960268,-0.27654824654814536,-0.27621502359811967,0.10167789279039732,-0.010548246548145346,-0.00521502359811965,-0.010548246548145346,106.18684359939923
2563,0.18,0.28,0.12,1.0,1.0,0.85,1.8132311934096221,1.0,29.3304015106179,1.0264942537894481,-0.11832210720960268,-0.27654824654814536,-0.27621502359811967,0.10167789279039732,-0.010548246548145346,-0.00521502359811965,-0.010548246548145346,106.18684359939923
2564,0.18,0.28,0.12,1.0,1.0,1.0,1.8132311934096221,1.0,29.3304015106179,1.0264942537894481,-0.11832210720960268,-0.27654824654814536,-0.27621502359811967,0.10167789279039732,-0.010548246548145346,-0.00521502359811965,-0.010548246548145346,106.18684359939923
