rank,stress_cap,derisk_cap,panic_cap,overall_scale,risk_on_scale,derisk_scale,panic_scale,min_median_terminal,min_pass_rate_terminal,avg_full_terminal,avg_full_sharpe,worst_fold_maxdd,worst_stress_maxdd,full_candidate_maxdd,fold_margin,stress_margin,full_margin,min_margin,wealth_dd_ratio
1081,0.16,0.36,0.06,0.99,1.02,1.0,0.8,1.6448313259346845,1.0,25.43998843633561,1.0304723141461065,-0.10964143959235562,-0.2520148978396656,-0.266645700990935,0.11035856040764438,0.01398510216033444,0.004354299009065032,0.004354299009065032,95.40745769308495
1082,0.16,0.36,0.06,0.99,1.02,1.0,0.83,1.6448313259346845,1.0,25.43998843633561,1.0304723141461065,-0.10964143959235562,-0.2520148978396656,-0.266645700990935,0.11035856040764438,0.01398510216033444,0.004354299009065032,0.004354299009065032,95.40745769308495
1083,0.16,0.36,0.06,0.99,1.02,1.0,0.85,1.6448313259346845,1.0,25.43998843633561,1.0304723141461065,-0.10964143959235562,-0.2520148978396656,-0.266645700990935,0.11035856040764438,0.01398510216033444,0.004354299009065032,0.004354299009065032,95.40745769308495
1084,0.16,0.36,0.06,0.99,1.02,1.0,0.87,1.6448313259346845,1.0,25.43998843633561,1.0304723141461065,-0.10964143959235562,-0.2520148978396656,-0.266645700990935,0.11035856040764438,0.01398510216033444,0.004354299009065032,0.004354299009065032,95.40745769308495
1085,0.16,0.36,0.07,0.99,1.02,1.0,0.8,1.6448313259346845,1.0,25.43998843633561,1.0304723141461065,-0.10964143959235562,-0.2520148978396656,-0.266645700990935,0.11035856040764438,0.01398510216033444,0.004354299009065032,0.004354299009065032,95.40745769308495
1086,0.16,0.36,0.07,0.99,1.02,1.0,0.83,1.6448313259346845,1.0,25.43998843633561,1.0304723141461065,-0.10964143959235562,-0.2520148978396656,-0.266645700990935,0.11035856040764438,0.01398510216033444,0.004354299009065032,0.004354299009065032,95.40745769308495
1087,0.16,0.36,0.07,0.99,1.02,1.0,0.85,1.6448313259346845,1.0,25.43998843633561,1.0304723141461065,-0.10964143959235562,-0.2520148978396656,-0.266645700990935,0.11035856040764438,0.01398510216033444,0.004354299009065032,0.004354299009065032,95.40745769308495
1088,0.16,0.36,0.07,0.99,1.02,1.0,0.87,1.6448313259346845,1.0,25.43998843633561,1.0304723141461065,-0.10964143959235562,-0.2520148978396656,-0.266645700990935,0.11035856040764438,0.01398510216033444,0.004354299009065032,0.004354299009065032,95.40745769308495
1089,0.15,0.36,0.06,0.98,1.0,1.01,0.8,1.6435886001687872,1.0,25.437566975430677,1.0395145512054815,-0.10322348793426017,-0.23785068234145612,-0.26430502554461777,0.11677651206573983,0.028149317658543893,0.006694974455382252,0.006694974455382252,96.24322096416786
1090,0.15,0.36,0.06,0.98,1.0,1.01,0.83,1.6435886001687872,1.0,25.437566975430677,1.0395145512054815,-0.10322348793426017,-0.23785068234145612,-0.26430502554461777,0.11677651206573983,0.028149317658543893,0.006694974455382252,0.006694974455382252,96.24322096416786
1091,0.15,0.36,0.06,0.98,1.0,1.01,0.85,1.6435886001687872,1.0,25.437566975430677,1.0395145512054815,-0.10322348793426017,-0.23785068234145612,-0.26430502554461777,0.11677651206573983,0.028149317658543893,0.006694974455382252,0.006694974455382252,96.24322096416786
1092,0.15,0.36,0.06,0.98,1.0,1.01,0.87,1.6435886001687872,1.0,25.437566975430677,1.0395145512054815,-0.10322348793426017,-0.23785068234145612,-0.26430502554461777,0.11677651206573983,0.028149317658543893,0.006694974455382252,0.006694974455382252,96.24322096416786
1093,0.15,0.36,0.07,0.98,1.0,1.01,0.8,1.6435886001687872,1.0,25.437566975430677,1.0395145512054815,-0.10322348793426017,-0.23785068234145612,-0.26430502554461777,0.11677651206573983,0.028149317658543893,0.006694974455382252,0.006694974455382252,96.24322096416786
1094,0.15,0.36,0.07,0.98,1.0,1.01,0.83,1.6435886001687872,1.0,25.437566975430677,1.0395145512054815,-0.10322348793426017,-0.23785068234145612,-0.26430502554461777,0.11677651206573983,0.028149317658543893,0.006694974455382252,0.006694974455382252,96.24322096416786
1095,0.15,0.36,0.07,0.98,1.0,1.01,0.85,1.6435886001687872,1.0,25.437566975430677,1.0395145512054815,-0.10322348793426017,-0.23785068234145612,-0.26430502554461777,0.11677651206573983,0.028149317658543893,0.006694974455382252,0.006694974455382252,96.24322096416786
1096,0.15,0.36,0.07,0.98,1.0,1.01,0.87,1.6435886001687872,1.0,25.437566975430677,1.0395145512054815,-0.10322348793426017,-0.23785068234145612,-0.26430502554461777,0.11677651206573983,0.028149317658543893,0.006694974455382252,0.006694974455382252,96.24322096416786
1097,0.15,0.36,0.06,0.99,1.06,1.01,0.8,1.639827852140554,1.0,25.4044475828796,1.0275526664007295,-0.10325352189743753,-0.23738155535241345,-0.2659462221618307,0.11674647810256247,0.02861844464758656,0.005053777838169293,0.005053777838169293,95.52475450251278
1098,0.15,0.36,0.06,0.99,1.06,1.01,0.83,1.639827852140554,1.0,25.4044475828796,1.0275526664007295,-0.10325352189743753,-0.23738155535241345,-0.2659462221618307,0.11674647810256247,0.02861844464758656,0.005053777838169293,0.005053777838169293,95.52475450251278
1099,0.15,0.36,0.06,0.99,1.06,1.01,0.85,1.639827852140554,1.0,25.4044475828796,1.0275526664007295,-0.10325352189743753,-0.23738155535241345,-0.2659462221618307,0.11674647810256247,0.02861844464758656,0.005053777838169293,0.005053777838169293,95.52475450251278
1100,0.15,0.36,0.06,0.99,1.06,1.01,0.87,1.639827852140554,1.0,25.4044475828796,1.0275526664007295,-0.10325352189743753,-0.23738155535241345,-0.2659462221618307,0.11674647810256247,0.02861844464758656,0.005053777838169293,0.005053777838169293,95.52475450251278
1101,0.15,0.36,0.07,0.99,1.06,1.01,0.8,1.639827852140554,1.0,25.4044475828796,1.0275526664007295,-0.10325352189743753,-0.23738155535241345,-0.2659462221618307,0.11674647810256247,0.02861844464758656,0.005053777838169293,0.005053777838169293,95.52475450251278
1102,0.15,0.36,0.07,0.99,1.06,1.01,0.83,1.639827852140554,1.0,25.4044475828796,1.0275526664007295,-0.10325352189743753,-0.23738155535241345,-0.2659462221618307,0.11674647810256247,0.02861844464758656,0.005053777838169293,0.005053777838169293,95.52475450251278
1103,0.15,0.36,0.07,0.99,1.06,1.01,0.85,1.639827852140554,1.0,25.4044475828796,1.0275526664007295,-0.10325352189743753,-0.23738155535241345,-0.2659462221618307,0.11674647810256247,0.02861844464758656,0.005053777838169293,0.005053777838169293,95.52475450251278
1104,0.15,0.36,0.07,0.99,1.06,1.01,0.87,1.639827852140554,1.0,25.4044475828796,1.0275526664007295,-0.10325352189743753,-0.23738155535241345,-0.2659462221618307,0.11674647810256247,0.02861844464758656,0.005053777838169293,0.005053777838169293,95.52475450251278
1105,0.15,0.36,0.06,0.99,1.0,1.0,0.8,1.642647464661882,1.0,25.394303077984695,1.037711041414089,-0.10322781559466065,-0.23778302656583972,-0.2643375547093034,0.11677218440533935,0.028216973434160297,0.006662445290696595,0.006662445290696595,96.0677082222057
1106,0.15,0.36,0.06,0.99,1.0,1.0,0.83,1.642647464661882,1.0,25.394303077984695,1.037711041414089,-0.10322781559466065,-0.23778302656583972,-0.2643375547093034,0.11677218440533935,0.028216973434160297,0.006662445290696595,0.006662445290696595,96.0677082222057
1107,0.15,0.36,0.06,0.99,1.0,1.0,0.85,1.642647464661882,1.0,25.394303077984695,1.037711041414089,-0.10322781559466065,-0.23778302656583972,-0.2643375547093034,0.11677218440533935,0.028216973434160297,0.006662445290696595,0.006662445290696595,96.0677082222057
1108,0.15,0.36,0.06,0.99,1.0,1.0,0.87,1.642647464661882,1.0,25.394303077984695,1.037711041414089,-0.10322781559466065,-0.23778302656583972,-0.2643375547093034,0.11677218440533935,0.028216973434160297,0.006662445290696595,0.006662445290696595,96.0677082222057
1109,0.15,0.36,0.07,0.99,1.0,1.0,0.8,1.642647464661882,1.0,25.394303077984695,1.037711041414089,-0.10322781559466065,-0.23778302656583972,-0.2643375547093034,0.11677218440533935,0.028216973434160297,0.006662445290696595,0.006662445290696595,96.0677082222057
1110,0.15,0.36,0.07,0.99,1.0,1.0,0.83,1.642647464661882,1.0,25.394303077984695,1.037711041414089,-0.10322781559466065,-0.23778302656583972,-0.2643375547093034,0.11677218440533935,0.028216973434160297,0.006662445290696595,0.006662445290696595,96.0677082222057
1111,0.15,0.36,0.07,0.99,1.0,1.0,0.85,1.642647464661882,1.0,25.394303077984695,1.037711041414089,-0.10322781559466065,-0.23778302656583972,-0.2643375547093034,0.11677218440533935,0.028216973434160297,0.006662445290696595,0.006662445290696595,96.0677082222057
1112,0.15,0.36,0.07,0.99,1.0,1.0,0.87,1.642647464661882,1.0,25.394303077984695,1.037711041414089,-0.10322781559466065,-0.23778302656583972,-0.2643375547093034,0.11677218440533935,0.028216973434160297,0.006662445290696595,0.006662445290696595,96.0677082222057
1113,0.16,0.36,0.06,0.98,1.04,1.01,0.8,1.6438223802107634,1.0,25.387162214478167,1.028747127563991,-0.10964547974513905,-0.2519525526106715,-0.26670780577395925,0.11035452025486095,0.014047447389328505,0.004292194226040769,0.004292194226040769,95.18717362173624
1114,0.16,0.36,0.06,0.98,1.04,1.01,0.83,1.6438223802107634,1.0,25.387162214478167,1.028747127563991,-0.10964547974513905,-0.2519525526106715,-0.26670780577395925,0.11035452025486095,0.014047447389328505,0.004292194226040769,0.004292194226040769,95.18717362173624
1115,0.16,0.36,0.06,0.98,1.04,1.01,0.85,1.6438223802107634,1.0,25.387162214478167,1.028747127563991,-0.10964547974513905,-0.2519525526106715,-0.26670780577395925,0.11035452025486095,0.014047447389328505,0.004292194226040769,0.004292194226040769,95.18717362173624
1116,0.16,0.36,0.06,0.98,1.04,1.01,0.87,1.6438223802107634,1.0,25.387162214478167,1.028747127563991,-0.10964547974513905,-0.2519525526106715,-0.26670780577395925,0.11035452025486095,0.014047447389328505,0.004292194226040769,0.004292194226040769,95.18717362173624
1117,0.16,0.36,0.07,0.98,1.04,1.01,0.8,1.6438223802107634,1.0,25.387162214478167,1.028747127563991,-0.10964547974513905,-0.2519525526106715,-0.26670780577395925,0.11035452025486095,0.014047447389328505,0.004292194226040769,0.004292194226040769,95.18717362173624
1118,0.16,0.36,0.07,0.98,1.04,1.01,0.83,1.6438223802107634,1.0,25.387162214478167,1.028747127563991,-0.10964547974513905,-0.2519525526106715,-0.26670780577395925,0.11035452025486095,0.014047447389328505,0.004292194226040769,0.004292194226040769,95.18717362173624
1119,0.16,0.36,0.07,0.98,1.04,1.01,0.85,1.6438223802107634,1.0,25.387162214478167,1.028747127563991,-0.10964547974513905,-0.2519525526106715,-0.26670780577395925,0.11035452025486095,0.014047447389328505,0.004292194226040769,0.004292194226040769,95.18717362173624
1120,0.16,0.36,0.07,0.98,1.04,1.01,0.87,1.6438223802107634,1.0,25.387162214478167,1.028747127563991,-0.10964547974513905,-0.2519525526106715,-0.26670780577395925,0.11035452025486095,0.014047447389328505,0.004292194226040769,0.004292194226040769,95.18717362173624
1121,0.16,0.36,0.06,0.98,0.98,1.0,0.8,1.6466051712538627,1.0,25.37566015116262,1.0385732606084352,-0.10962020730006783,-0.2523428212178327,-0.2668839670961347,0.11037979269993217,0.013657178782167323,0.004116032903865308,0.004116032903865308,95.08124608332884
1122,0.16,0.36,0.06,0.98,0.98,1.0,0.83,1.6466051712538627,1.0,25.37566015116262,1.0385732606084352,-0.10962020730006783,-0.2523428212178327,-0.2668839670961347,0.11037979269993217,0.013657178782167323,0.004116032903865308,0.004116032903865308,95.08124608332884
1123,0.16,0.36,0.06,0.98,0.98,1.0,0.85,1.6466051712538627,1.0,25.37566015116262,1.0385732606084352,-0.10962020730006783,-0.2523428212178327,-0.2668839670961347,0.11037979269993217,0.013657178782167323,0.004116032903865308,0.004116032903865308,95.08124608332884
1124,0.16,0.36,0.06,0.98,0.98,1.0,0.87,1.6466051712538627,1.0,25.37566015116262,1.0385732606084352,-0.10962020730006783,-0.2523428212178327,-0.2668839670961347,0.11037979269993217,0.013657178782167323,0.004116032903865308,0.004116032903865308,95.08124608332884
1125,0.16,0.36,0.07,0.98,0.98,1.0,0.8,1.6466051712538627,1.0,25.37566015116262,1.0385732606084352,-0.10962020730006783,-0.2523428212178327,-0.2668839670961347,0.11037979269993217,0.013657178782167323,0.004116032903865308,0.004116032903865308,95.08124608332884
1126,0.16,0.36,0.07,0.98,0.98,1.0,0.83,1.6466051712538627,1.0,25.37566015116262,1.0385732606084352,-0.10962020730006783,-0.2523428212178327,-0.2668839670961347,0.11037979269993217,0.013657178782167323,0.004116032903865308,0.004116032903865308,95.08124608332884
1127,0.16,0.36,0.07,0.98,0.98,1.0,0.85,1.6466051712538627,1.0,25.37566015116262,1.0385732606084352,-0.10962020730006783,-0.2523428212178327,-0.2668839670961347,0.11037979269993217,0.013657178782167323,0.004116032903865308,0.004116032903865308,95.08124608332884
1128,0.16,0.36,0.07,0.98,0.98,1.0,0.87,1.6466051712538627,1.0,25.37566015116262,1.0385732606084352,-0.10962020730006783,-0.2523428212178327,-0.2668839670961347,0.11037979269993217,0.013657178782167323,0.004116032903865308,0.004116032903865308,95.08124608332884
1129,0.15,0.36,0.06,1.0,1.06,1.0,0.8,1.6387938432370879,1.0,25.354673926615384,1.0255904162012337,-0.10325810921746159,-0.23730998512322465,-0.2659624560719238,0.11674189078253841,0.02869001487677536,0.005037543928076205,0.005037543928076205,95.33177840619264
1130,0.15,0.36,0.06,1.0,1.06,1.0,0.83,1.6387938432370879,1.0,25.354673926615384,1.0255904162012337,-0.10325810921746159,-0.23730998512322465,-0.2659624560719238,0.11674189078253841,0.02869001487677536,0.005037543928076205,0.005037543928076205,95.33177840619264
1131,0.15,0.36,0.06,1.0,1.06,1.0,0.85,1.6387938432370879,1.0,25.354673926615384,1.0255904162012337,-0.10325810921746159,-0.23730998512322465,-0.2659624560719238,0.11674189078253841,0.02869001487677536,0.005037543928076205,0.005037543928076205,95.33177840619264
1132,0.15,0.36,0.06,1.0,1.06,1.0,0.87,1.6387938432370879,1.0,25.354673926615384,1.0255904162012337,-0.10325810921746159,-0.23730998512322465,-0.2659624560719238,0.11674189078253841,0.02869001487677536,0.005037543928076205,0.005037543928076205,95.33177840619264
1133,0.15,0.36,0.07,1.0,1.06,1.0,0.8,1.6387938432370879,1.0,25.354673926615384,1.0255904162012337,-0.10325810921746159,-0.23730998512322465,-0.2659624560719238,0.11674189078253841,0.02869001487677536,0.005037543928076205,0.005037543928076205,95.33177840619264
1134,0.15,0.36,0.07,1.0,1.06,1.0,0.83,1.6387938432370879,1.0,25.354673926615384,1.0255904162012337,-0.10325810921746159,-0.23730998512322465,-0.2659624560719238,0.11674189078253841,0.02869001487677536,0.005037543928076205,0.005037543928076205,95.33177840619264
1135,0.15,0.36,0.07,1.0,1.06,1.0,0.85,1.6387938432370879,1.0,25.354673926615384,1.0255904162012337,-0.10325810921746159,-0.23730998512322465,-0.2659624560719238,0.11674189078253841,0.02869001487677536,0.005037543928076205,0.005037543928076205,95.33177840619264
1136,0.15,0.36,0.07,1.0,1.06,1.0,0.87,1.6387938432370879,1.0,25.354673926615384,1.0255904162012337,-0.10325810921746159,-0.23730998512322465,-0.2659624560719238,0.11674189078253841,0.02869001487677536,0.005037543928076205,0.005037543928076205,95.33177840619264
1137,0.16,0.36,0.06,0.99,1.04,1.0,0.8,1.6428405902224705,1.0,25.34172368934086,1.0268654173573026,-0.10964994970141018,-0.2518835947218714,-0.2667551065528281,0.11035005029858982,0.01411640527812863,0.004244893447171938,0.004244893447171938,94.99995713979779
1138,0.16,0.36,0.06,0.99,1.04,1.0,0.83,1.6428405902224705,1.0,25.34172368934086,1.0268654173573026,-0.10964994970141018,-0.2518835947218714,-0.2667551065528281,0.11035005029858982,0.01411640527812863,0.004244893447171938,0.004244893447171938,94.99995713979779
1139,0.16,0.36,0.06,0.99,1.04,1.0,0.85,1.6428405902224705,1.0,25.34172368934086,1.0268654173573026,-0.10964994970141018,-0.2518835947218714,-0.2667551065528281,0.11035005029858982,0.01411640527812863,0.004244893447171938,0.004244893447171938,94.99995713979779
1140,0.16,0.36,0.06,0.99,1.04,1.0,0.87,1.6428405902224705,1.0,25.34172368934086,1.0268654173573026,-0.10964994970141018,-0.2518835947218714,-0.2667551065528281,0.11035005029858982,0.01411640527812863,0.004244893447171938,0.004244893447171938,94.99995713979779
1141,0.16,0.36,0.07,0.99,1.04,1.0,0.8,1.6428405902224705,1.0,25.34172368934086,1.0268654173573026,-0.10964994970141018,-0.2518835947218714,-0.2667551065528281,0.11035005029858982,0.01411640527812863,0.004244893447171938,0.004244893447171938,94.99995713979779
1142,0.16,0.36,0.07,0.99,1.04,1.0,0.83,1.6428405902224705,1.0,25.34172368934086,1.0268654173573026,-0.10964994970141018,-0.2518835947218714,-0.2667551065528281,0.11035005029858982,0.01411640527812863,0.004244893447171938,0.004244893447171938,94.99995713979779
1143,0.16,0.36,0.07,0.99,1.04,1.0,0.85,1.6428405902224705,1.0,25.34172368934086,1.0268654173573026,-0.10964994970141018,-0.2518835947218714,-0.2667551065528281,0.11035005029858982,0.01411640527812863,0.004244893447171938,0.004244893447171938,94.99995713979779
1144,0.16,0.36,0.07,0.99,1.04,1.0,0.87,1.6428405902224705,1.0,25.34172368934086,1.0268654173573026,-0.10964994970141018,-0.2518835947218714,-0.2667551065528281,0.11035005029858982,0.01411640527812863,0.004244893447171938,0.004244893447171938,94.99995713979779
1145,0.15,0.36,0.06,0.98,1.02,1.01,0.8,1.6416192758515544,1.0,25.34071457684504,1.0359428537480584,-0.10323197014864494,-0.2377180954581012,-0.26430502554461777,0.11676802985135507,0.028281904541898828,0.006694974455382252,0.006694974455382252,95.8767792047421
1146,0.15,0.36,0.06,0.98,1.02,1.01,0.83,1.6416192758515544,1.0,25.34071457684504,1.0359428537480584,-0.10323197014864494,-0.2377180954581012,-0.26430502554461777,0.11676802985135507,0.028281904541898828,0.006694974455382252,0.006694974455382252,95.8767792047421
1147,0.15,0.36,0.06,0.98,1.02,1.01,0.85,1.6416192758515544,1.0,25.34071457684504,1.0359428537480584,-0.10323197014864494,-0.2377180954581012,-0.26430502554461777,0.11676802985135507,0.028281904541898828,0.006694974455382252,0.006694974455382252,95.8767792047421
1148,0.15,0.36,0.06,0.98,1.02,1.01,0.87,1.6416192758515544,1.0,25.34071457684504,1.0359428537480584,-0.10323197014864494,-0.2377180954581012,-0.26430502554461777,0.11676802985135507,0.028281904541898828,0.006694974455382252,0.006694974455382252,95.8767792047421
1149,0.15,0.36,0.07,0.98,1.02,1.01,0.8,1.6416192758515544,1.0,25.34071457684504,1.0359428537480584,-0.10323197014864494,-0.2377180954581012,-0.26430502554461777,0.11676802985135507,0.028281904541898828,0.006694974455382252,0.006694974455382252,95.8767792047421
1150,0.15,0.36,0.07,0.98,1.02,1.01,0.83,1.6416192758515544,1.0,25.34071457684504,1.0359428537480584,-0.10323197014864494,-0.2377180954581012,-0.26430502554461777,0.11676802985135507,0.028281904541898828,0.006694974455382252,0.006694974455382252,95.8767792047421
1151,0.15,0.36,0.07,0.98,1.02,1.01,0.85,1.6416192758515544,1.0,25.34071457684504,1.0359428537480584,-0.10323197014864494,-0.2377180954581012,-0.26430502554461777,0.11676802985135507,0.028281904541898828,0.006694974455382252,0.006694974455382252,95.8767792047421
1152,0.15,0.36,0.07,0.98,1.02,1.01,0.87,1.6416192758515544,1.0,25.34071457684504,1.0359428537480584,-0.10323197014864494,-0.2377180954581012,-0.26430502554461777,0.11676802985135507,0.028281904541898828,0.006694974455382252,0.006694974455382252,95.8767792047421
1153,0.15,0.36,0.06,0.99,1.02,1.0,0.8,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
1154,0.15,0.36,0.06,0.99,1.02,1.0,0.83,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
1155,0.15,0.36,0.06,0.99,1.02,1.0,0.85,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
1156,0.15,0.36,0.06,0.99,1.02,1.0,0.87,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
1157,0.15,0.36,0.07,0.99,1.02,1.0,0.8,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
1158,0.15,0.36,0.07,0.99,1.02,1.0,0.83,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
1159,0.15,0.36,0.07,0.99,1.02,1.0,0.85,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
1160,0.15,0.36,0.07,0.99,1.02,1.0,0.87,1.6406583899743314,1.0,25.29649007077387,1.0340885579127967,-0.10323638436225269,-0.23764912594999454,-0.2643375547093034,0.11676361563774731,0.02835087405000547,0.006662445290696595,0.006662445290696595,95.69767753429079
1161,0.16,0.36,0.06,0.98,1.06,1.01,0.8,1.6418522214355598,1.0,25.28996247290528,1.025163741718829,-0.10965390389349616,-0.25182261086506796,-0.26681622694250084,0.11034609610650384,0.01417738913493205,0.004183773057499174,0.004183773057499174,94.78419945708659
1162,0.16,0.36,0.06,0.98,1.06,1.01,0.83,1.6418522214355598,1.0,25.28996247290528,1.025163741718829,-0.10965390389349616,-0.25182261086506796,-0.26681622694250084,0.11034609610650384,0.01417738913493205,0.004183773057499174,0.004183773057499174,94.78419945708659
1163,0.16,0.36,0.06,0.98,1.06,1.01,0.85,1.6418522214355598,1.0,25.28996247290528,1.025163741718829,-0.10965390389349616,-0.25182261086506796,-0.26681622694250084,0.11034609610650384,0.01417738913493205,0.004183773057499174,0.004183773057499174,94.78419945708659
1164,0.16,0.36,0.06,0.98,1.06,1.01,0.87,1.6418522214355598,1.0,25.28996247290528,1.025163741718829,-0.10965390389349616,-0.25182261086506796,-0.26681622694250084,0.11034609610650384,0.01417738913493205,0.004183773057499174,0.004183773057499174,94.78419945708659
1165,0.16,0.36,0.07,0.98,1.06,1.01,0.8,1.6418522214355598,1.0,25.28996247290528,1.025163741718829,-0.10965390389349616,-0.25182261086506796,-0.26681622694250084,0.11034609610650384,0.01417738913493205,0.004183773057499174,0.004183773057499174,94.78419945708659
1166,0.16,0.36,0.07,0.98,1.06,1.01,0.83,1.6418522214355598,1.0,25.28996247290528,1.025163741718829,-0.10965390389349616,-0.25182261086506796,-0.26681622694250084,0.11034609610650384,0.01417738913493205,0.004183773057499174,0.004183773057499174,94.78419945708659
1167,0.16,0.36,0.07,0.98,1.06,1.01,0.85,1.6418522214355598,1.0,25.28996247290528,1.025163741718829,-0.10965390389349616,-0.25182261086506796,-0.26681622694250084,0.11034609610650384,0.01417738913493205,0.004183773057499174,0.004183773057499174,94.78419945708659
1168,0.16,0.36,0.07,0.98,1.06,1.01,0.87,1.6418522214355598,1.0,25.28996247290528,1.025163741718829,-0.10965390389349616,-0.25182261086506796,-0.26681622694250084,0.11034609610650384,0.01417738913493205,0.004183773057499174,0.004183773057499174,94.78419945708659
1169,0.16,0.36,0.06,0.98,1.0,1.0,0.8,1.6446365447084694,1.0,25.279325933548456,1.0350568830625548,-0.1096286314484255,-0.25221265782254776,-0.2669915416609413,0.1103713685515745,0.013787342177452255,0.004008458339058718,0.004008458339058718,94.68212279792463
1170,0.16,0.36,0.06,0.98,1.0,1.0,0.83,1.6446365447084694,1.0,25.279325933548456,1.0350568830625548,-0.1096286314484255,-0.25221265782254776,-0.2669915416609413,0.1103713685515745,0.013787342177452255,0.004008458339058718,0.004008458339058718,94.68212279792463
1171,0.16,0.36,0.06,0.98,1.0,1.0,0.85,1.6446365447084694,1.0,25.279325933548456,1.0350568830625548,-0.1096286314484255,-0.25221265782254776,-0.2669915416609413,0.1103713685515745,0.013787342177452255,0.004008458339058718,0.004008458339058718,94.68212279792463
1172,0.16,0.36,0.06,0.98,1.0,1.0,0.87,1.6446365447084694,1.0,25.279325933548456,1.0350568830625548,-0.1096286314484255,-0.25221265782254776,-0.2669915416609413,0.1103713685515745,0.013787342177452255,0.004008458339058718,0.004008458339058718,94.68212279792463
1173,0.16,0.36,0.07,0.98,1.0,1.0,0.8,1.6446365447084694,1.0,25.279325933548456,1.0350568830625548,-0.1096286314484255,-0.25221265782254776,-0.2669915416609413,0.1103713685515745,0.013787342177452255,0.004008458339058718,0.004008458339058718,94.68212279792463
1174,0.16,0.36,0.07,0.98,1.0,1.0,0.83,1.6446365447084694,1.0,25.279325933548456,1.0350568830625548,-0.1096286314484255,-0.25221265782254776,-0.2669915416609413,0.1103713685515745,0.013787342177452255,0.004008458339058718,0.004008458339058718,94.68212279792463
1175,0.16,0.36,0.07,0.98,1.0,1.0,0.85,1.6446365447084694,1.0,25.279325933548456,1.0350568830625548,-0.1096286314484255,-0.25221265782254776,-0.2669915416609413,0.1103713685515745,0.013787342177452255,0.004008458339058718,0.004008458339058718,94.68212279792463
1176,0.16,0.36,0.07,0.98,1.0,1.0,0.87,1.6446365447084694,1.0,25.279325933548456,1.0350568830625548,-0.1096286314484255,-0.25221265782254776,-0.2669915416609413,0.1103713685515745,0.013787342177452255,0.004008458339058718,0.004008458339058718,94.68212279792463
1177,0.15,0.36,0.06,0.98,1.04,1.01,0.8,1.639650771504145,1.0,25.243961871510777,1.032343184940814,-0.10324045236302859,-0.2375855838765304,-0.26430502554461777,0.11675954763697141,0.02841441612346962,0.006694974455382252,0.006694974455382252,95.51071463546312
1178,0.15,0.36,0.06,0.98,1.04,1.01,0.83,1.639650771504145,1.0,25.243961871510777,1.032343184940814,-0.10324045236302859,-0.2375855838765304,-0.26430502554461777,0.11675954763697141,0.02841441612346962,0.006694974455382252,0.006694974455382252,95.51071463546312
1179,0.15,0.36,0.06,0.98,1.04,1.01,0.85,1.639650771504145,1.0,25.243961871510777,1.032343184940814,-0.10324045236302859,-0.2375855838765304,-0.26430502554461777,0.11675954763697141,0.02841441612346962,0.006694974455382252,0.006694974455382252,95.51071463546312
1180,0.15,0.36,0.06,0.98,1.04,1.01,0.87,1.639650771504145,1.0,25.243961871510777,1.032343184940814,-0.10324045236302859,-0.2375855838765304,-0.26430502554461777,0.11675954763697141,0.02841441612346962,0.006694974455382252,0.006694974455382252,95.51071463546312
1181,0.15,0.36,0.07,0.98,1.04,1.01,0.8,1.639650771504145,1.0,25.243961871510777,1.032343184940814,-0.10324045236302859,-0.2375855838765304,-0.26430502554461777,0.11675954763697141,0.02841441612346962,0.006694974455382252,0.006694974455382252,95.51071463546312
1182,0.15,0.36,0.07,0.98,1.04,1.01,0.83,1.639650771504145,1.0,25.243961871510777,1.032343184940814,-0.10324045236302859,-0.2375855838765304,-0.26430502554461777,0.11675954763697141,0.02841441612346962,0.006694974455382252,0.006694974455382252,95.51071463546312
1183,0.15,0.36,0.07,0.98,1.04,1.01,0.85,1.639650771504145,1.0,25.243961871510777,1.032343184940814,-0.10324045236302859,-0.2375855838765304,-0.26430502554461777,0.11675954763697141,0.02841441612346962,0.006694974455382252,0.006694974455382252,95.51071463546312
