rank_scan,label,version,base_label,rerisk,hold,cap,derisk,terminal_wealth_candidate,terminal_wealth_base,maxdd_candidate,maxdd_base,T21_delta_median_multiple,T21_delta_p10_multiple,T21_delta_hit_rate_gt_1,T63_delta_median_multiple,T63_delta_p10_multiple,T63_delta_hit_rate_gt_1,worst_median_delta,worst_p10_delta,strict_go,near_go
245,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol097_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.1,0.0,1.0044040625364583,1.0044039899026578,-0.0068804199358992735,-0.0068804200720054,0.0,0.0,0.0,0.0,2.905725582369456e-08,0.0,0.0,0.0,True,True
246,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol097_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.15,0.0,1.0044040625364583,1.0044039899026578,-0.0068804199358992735,-0.0068804200720054,0.0,0.0,0.0,0.0,2.905725582369456e-08,0.0,0.0,0.0,True,True
247,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol097_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.05,0.0,1.0044040625364583,1.0044039899026578,-0.0068804199358992735,-0.0068804200720054,0.0,0.0,0.0,0.0,2.905725582369456e-08,0.0,0.0,0.0,True,True
248,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol097_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.1,0.0,1.0044040625364583,1.0044039899026578,-0.0068804199358992735,-0.0068804200720054,0.0,0.0,0.0,0.0,2.905725582369456e-08,0.0,0.0,0.0,True,True
249,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol097_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.15,0.0,1.0044040625364583,1.0044039899026578,-0.0068804199358992735,-0.0068804200720054,0.0,0.0,0.0,0.0,2.905725582369456e-08,0.0,0.0,0.0,True,True
250,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol097_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.05,0.0,1.0044040625364583,1.0044039899026578,-0.0068804199358992735,-0.0068804200720054,0.0,0.0,0.0,0.0,2.905725582369456e-08,0.0,0.0,0.0,True,True
251,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol097_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.1,0.0,1.0044040625364583,1.0044039899026578,-0.0068804199358992735,-0.0068804200720054,0.0,0.0,0.0,0.0,2.905725582369456e-08,0.0,0.0,0.0,True,True
252,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol097_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.15,0.0,1.0044040625364583,1.0044039899026578,-0.0068804199358992735,-0.0068804200720054,0.0,0.0,0.0,0.0,2.905725582369456e-08,0.0,0.0,0.0,True,True
253,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol409_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.05,0.0,1.0044040622056212,1.0044039899026578,-0.006880431848674151,-0.0068804200720054,0.0,0.0,0.0,0.0,2.8802830120966405e-08,0.0,0.0,0.0,True,True
254,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol409_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.1,0.0,1.0044040622056212,1.0044039899026578,-0.006880431848674151,-0.0068804200720054,0.0,0.0,0.0,0.0,2.8802830120966405e-08,0.0,0.0,0.0,True,True
255,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol409_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.15,0.0,1.0044040622056212,1.0044039899026578,-0.006880431848674151,-0.0068804200720054,0.0,0.0,0.0,0.0,2.8802830120966405e-08,0.0,0.0,0.0,True,True
256,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol409_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.05,0.0,1.0044040622056212,1.0044039899026578,-0.006880431848674151,-0.0068804200720054,0.0,0.0,0.0,0.0,2.8802830120966405e-08,0.0,0.0,0.0,True,True
257,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol409_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.1,0.0,1.0044040622056212,1.0044039899026578,-0.006880431848674151,-0.0068804200720054,0.0,0.0,0.0,0.0,2.8802830120966405e-08,0.0,0.0,0.0,True,True
258,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol409_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.15,0.0,1.0044040622056212,1.0044039899026578,-0.006880431848674151,-0.0068804200720054,0.0,0.0,0.0,0.0,2.8802830120966405e-08,0.0,0.0,0.0,True,True
259,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol409_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.05,0.0,1.0044040622056212,1.0044039899026578,-0.006880431848674151,-0.0068804200720054,0.0,0.0,0.0,0.0,2.8802830120966405e-08,0.0,0.0,0.0,True,True
260,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol409_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.1,0.0,1.0044040622056212,1.0044039899026578,-0.006880431848674151,-0.0068804200720054,0.0,0.0,0.0,0.0,2.8802830120966405e-08,0.0,0.0,0.0,True,True
261,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol409_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.15,0.0,1.0044040622056212,1.0044039899026578,-0.006880431848674151,-0.0068804200720054,0.0,0.0,0.0,0.0,2.8802830120966405e-08,0.0,0.0,0.0,True,True
262,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol409_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.05,0.0,1.0044040622056212,1.0044039899026578,-0.006880431848674151,-0.0068804200720054,0.0,0.0,0.0,0.0,2.8802830120966405e-08,0.0,0.0,0.0,True,True
263,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol409_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.1,0.0,1.0044040622056212,1.0044039899026578,-0.006880431848674151,-0.0068804200720054,0.0,0.0,0.0,0.0,2.8802830120966405e-08,0.0,0.0,0.0,True,True
264,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol409_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.15,0.0,1.0044040622056212,1.0044039899026578,-0.006880431848674151,-0.0068804200720054,0.0,0.0,0.0,0.0,2.8802830120966405e-08,0.0,0.0,0.0,True,True
265,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol405_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.05,0.0,1.0044040606256102,1.0044039899026578,-0.0068804334941234835,-0.0068804200720054,0.0,0.0,0.0,0.0,3.128475156710664e-08,0.0,0.0,0.0,True,True
266,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol405_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.1,0.0,1.0044040606256102,1.0044039899026578,-0.0068804334941234835,-0.0068804200720054,0.0,0.0,0.0,0.0,3.128475156710664e-08,0.0,0.0,0.0,True,True
267,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol405_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.2,0.05,0.15,0.0,1.0044040606256102,1.0044039899026578,-0.0068804334941234835,-0.0068804200720054,0.0,0.0,0.0,0.0,3.128475156710664e-08,0.0,0.0,0.0,True,True
268,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol405_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.05,0.0,1.0044040606256102,1.0044039899026578,-0.0068804334941234835,-0.0068804200720054,0.0,0.0,0.0,0.0,3.128475156710664e-08,0.0,0.0,0.0,True,True
269,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol405_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.1,0.0,1.0044040606256102,1.0044039899026578,-0.0068804334941234835,-0.0068804200720054,0.0,0.0,0.0,0.0,3.128475156710664e-08,0.0,0.0,0.0,True,True
270,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol405_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.3,0.05,0.15,0.0,1.0044040606256102,1.0044039899026578,-0.0068804334941234835,-0.0068804200720054,0.0,0.0,0.0,0.0,3.128475156710664e-08,0.0,0.0,0.0,True,True
271,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol405_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.05,0.0,1.0044040606256102,1.0044039899026578,-0.0068804334941234835,-0.0068804200720054,0.0,0.0,0.0,0.0,3.128475156710664e-08,0.0,0.0,0.0,True,True
272,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol405_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.1,0.0,1.0044040606256102,1.0044039899026578,-0.0068804334941234835,-0.0068804200720054,0.0,0.0,0.0,0.0,3.128475156710664e-08,0.0,0.0,0.0,True,True
273,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol405_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.4,0.05,0.15,0.0,1.0044040606256102,1.0044039899026578,-0.0068804334941234835,-0.0068804200720054,0.0,0.0,0.0,0.0,3.128475156710664e-08,0.0,0.0,0.0,True,True
274,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol405_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.05,0.0,1.0044040606256102,1.0044039899026578,-0.0068804334941234835,-0.0068804200720054,0.0,0.0,0.0,0.0,3.128475156710664e-08,0.0,0.0,0.0,True,True
275,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol405_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.1,0.0,1.0044040606256102,1.0044039899026578,-0.0068804334941234835,-0.0068804200720054,0.0,0.0,0.0,0.0,3.128475156710664e-08,0.0,0.0,0.0,True,True
276,run1_tight_weak_v224_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol405_vf000,v224,run1_tight_weak_v223_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol040_vf000,0.5,0.05,0.15,0.0,1.0044040606256102,1.0044039899026578,-0.0068804334941234835,-0.0068804200720054,0.0,0.0,0.0,0.0,3.128475156710664e-08,0.0,0.0,0.0,True,True
277,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1183_vf000,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.2,0.05,0.05,0.0,1.0044040571027224,1.0044039716353792,-0.006880412590457463,-0.006880423866525542,0.0,0.0,0.0,0.0,-2.0760895336202623e-08,0.0,0.0,-2.0760895336202623e-08,False,True
278,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1183_vf000,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.2,0.05,0.1,0.0,1.0044040571027224,1.0044039716353792,-0.006880412590457463,-0.006880423866525542,0.0,0.0,0.0,0.0,-2.0760895336202623e-08,0.0,0.0,-2.0760895336202623e-08,False,True
279,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1183_vf000,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.2,0.05,0.15,0.0,1.0044040571027224,1.0044039716353792,-0.006880412590457463,-0.006880423866525542,0.0,0.0,0.0,0.0,-2.0760895336202623e-08,0.0,0.0,-2.0760895336202623e-08,False,True
280,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1183_vf000,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.3,0.05,0.05,0.0,1.0044040571027224,1.0044039716353792,-0.006880412590457463,-0.006880423866525542,0.0,0.0,0.0,0.0,-2.0760895336202623e-08,0.0,0.0,-2.0760895336202623e-08,False,True
281,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1183_vf000,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.3,0.05,0.1,0.0,1.0044040571027224,1.0044039716353792,-0.006880412590457463,-0.006880423866525542,0.0,0.0,0.0,0.0,-2.0760895336202623e-08,0.0,0.0,-2.0760895336202623e-08,False,True
282,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1183_vf000,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.3,0.05,0.15,0.0,1.0044040571027224,1.0044039716353792,-0.006880412590457463,-0.006880423866525542,0.0,0.0,0.0,0.0,-2.0760895336202623e-08,0.0,0.0,-2.0760895336202623e-08,False,True
283,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1183_vf000,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.4,0.05,0.05,0.0,1.0044040571027224,1.0044039716353792,-0.006880412590457463,-0.006880423866525542,0.0,0.0,0.0,0.0,-2.0760895336202623e-08,0.0,0.0,-2.0760895336202623e-08,False,True
284,run1_tight_weak_v232_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol1183_vf000,v232,run1_tight_weak_v231_pr106_ph000_pc021_dd072_cr033_cd062_de05_rvx080_rvv077_hvx058_cvx038_hvv070_cvv043_pcv020_rvto105_nhvto001_cvto015_dvto000_ndvx007_dvv000_ndvol736_vf000,0.4,0.05,0.1,0.0,1.0044040571027224,1.0044039716353792,-0.006880412590457463,-0.006880423866525542,0.0,0.0,0.0,0.0,-2.0760895336202623e-08,0.0,0.0,-2.0760895336202623e-08,False,True
